Reporter	normalized log2 ratio
626183	0.104
626184	0.075
626185	-0.013
626186	-0.196
626187	-0.085
626188	-0.05
626189	0.382
626190	-0.109
626191	-0.078
626192	0.116
626193	-0.078
626194	-0.469
626195	-0.115
626196	-0.583
626197	-0.603
626198	-0.104
626199	-0.07
626200	0.388
626201	0.022
626202	0.036
626203	-0.127
626204	-0.182
626205	-0.006
626206	-0.316
626207	0.067
626208	-0.057
626209	-0.058
626210	-0.119
626211	0.174
626212	-0.073
626213	0.101
626214	0.177
626215	-0.055
626216	-0.228
626217	0.653
626218	-0.119
626219	0.168
626220	-0.233
626221	-0.284
626222	0.633
626223	-2.655
626224	-0.063
626225	-0.051
626226	-0.057
626227	0.722
626228	0.047
626229	0.291
626230	0.253
626231	-0.114
626232	-0.467
626233	0.215
626234	-0.271
626235	-0.054
626236	0.269
626237	-0.231
626238	0.208
626239	-0.169
626240	0.91
626241	0.093
626242	-0.407
626243	-0.139
626244	0.225
626245	0.191
626246	-0.241
626247	-0.18
626248	-0.09
626249	0.255
626250	0.079
626251	0.155
626252	-0.262
626253	0.057
626254	0.392
626255	0.111
626256	-0.141
626257	-0.343
626258	0.04
626259	-0.055
626260	0.284
626261	0.064
626262	-0.116
626263	0.024
626264	0.129
626265	0.092
626266	-0.376
626267	0.36
626268	0.017
626269	-0.177
626270	0.198
626271	-0.201
626272	-0.15
626273	0.069
626274	-0.067
626275	-0.001
626276	-0.248
626277	-0.022
626278	0.286
626279	-0.453
626280	-0.155
626281	0.154
626282	-0.172
626283	0.008
626284	-0.103
626285	-0.076
626286	-0.302
626287	-0.06
626288	-0.32
626289	-0.657
626290	-0.192
626291	0.343
626292	0.009
626293	0.34
626294	-1.033
626295	-0.009
626296	-0.131
626297	-0.132
626298	-0.021
626299	0.043
626300	-0.071
626301	0.024
626302	0.608
626303	0.025
626304	-0.035
626305	0.184
626306	0.328
626307	-0.191
626308	0.053
626309	-0.051
626310	0.675
626311	-0.945
626312	-1.424
626313	-0.074
626314	0.221
626315	-2.325
626316	-0.074
626317	0.722
626318	0.093
626319	0.41
626320	0.101
626321	-5.707
626322	-0.503
626323	-0.16
626324	0.745
626325	0.122
626326	-0.054
626327	-0.175
626328	-0.019
626329	-0.409
626330	0.185
626331	-0.016
626332	1.024
626333	-0.126
626334	-0.143
626335	-0.392
626336	0.416
626337	-0.17
626338	-0.198
626339	-0.084
626340	-0.082
626549	-0.091
626550	-0.184
626551	-0.02
626552	-0.373
626553	-0.192
626554	-0.06
626555	-0.113
626556	-0.093
626557	-0.022
626558	-0.079
626559	-0.109
626560	-0.175
626561	0.075
626562	-3.519
626563	-0.25
626564	-0.261
626565	-0.185
626566	0.467
626567	0.102
626568	0.225
626569	-0.226
626570	-3.273
626571	-0.265
626572	0.121
626573	-0.079
626574	-0.19
626575	-0.191
626576	0.85
626577	0.621
626578	-2.498
626579	-0.243
626580	-0.041
626581	-0.055
626582	-0.231
626583	0.305
626584	-0.009
626585	0.651
626586	0.095
626587	-1.002
626588	-0.197
626589	0.196
626590	-0.097
626591	-1.333
626592	0.931
626593	-0.11
626594	0.12
626595	-0.38
626596	-0.589
626597	-0.157
626598	0.084
626599	-0.036
626600	-0.15
626601	-0.148
626602	-0.249
626603	-0.264
626604	-0.252
626605	0.193
626606	0.208
626607	0.056
626608	0.025
626609	-0.054
626610	-0.171
626611	-0.052
626612	0.132
626613	0.183
626614	0.27
626615	-0.109
626616	0.24
626617	0.275
626618	0.147
626619	0.465
626620	-0.068
626621	0.202
626622	-0.007
626623	-1.426
626624	-0.199
626625	-1.044
626626	-0.22
626627	-1.841
626628	0.986
626629	-0.051
626630	-0.039
626631	-0.077
626632	0.319
626633	0.095
626634	-0.119
626635	0.487
626636	1.021
626637	0.321
626638	-0.043
626639	0.063
626640	0.025
626641	-0.128
626642	0.041
626643	0.061
626644	-0.093
626645	-0.129
626646	-0.236
626647	-0.101
626648	-0.245
626649	-0.031
626650	-0.283
626651	-0.023
626652	-0.079
626653	-0.139
626654	0.012
626655	-0.14
626656	0.045
626657	-0.072
626658	-0.191
626659	-0.071
626660	-0.151
626661	0.791
626662	-0.271
626663	0.065
626664	-0.231
626665	-0.101
626666	0.106
626667	-0.46
626668	0.103
626669	-0.051
626670	0.134
626671	-0.384
626672	0.065
626673	-0.093
626674	-0.142
626675	0.105
626676	-0.167
626677	1.024
626678	0.263
626679	-0.099
626680	0.043
626681	0.134
626682	0.121
626683	0.042
626684	0.366
626685	-0.027
626686	-0.019
626687	0.035
626688	-0.355
626689	0.359
626690	-1.129
626691	-0.141
626692	-0.113
626693	-0.101
626694	-0.193
626695	0.052
626696	-0.172
626709	-0.069
626710	-0.044
626711	-3.988
626712	-0.129
626713	-0.622
626714	-0.018
626715	0.647
626716	0.334
626717	0.016
626718	0.141
626719	-0.009
626720	-0.269
626721	0.254
626722	-0.053
626723	0.401
626724	0.036
626725	-0.316
626726	-1.73
626727	-0.078
626728	0.364
626729	0.729
626730	0.797
626731	-0.012
626732	-0.312
626733	-0.033
626734	0.268
626735	0.123
626736	-0.015
626737	0.147
626738	0.298
626739	0.071
626740	0.078
626957	-0.224
626958	-0.042
626959	0.02
626960	-0.006
626961	-0.194
626962	0.446
626963	-0.129
626964	-0.197
626965	-0.31
626966	0.408
626967	-0.129
626968	-0.068
626969	-0.177
626970	0.053
626971	0.066
626972	0.118
626973	-0.103
626974	-0.381
626975	-0.057
626976	0.226
626977	-0.043
626978	-0.577
626979	0.307
626980	-0.196
626981	0.144
626982	0.25
626983	-0.155
626984	-0.096
626985	-0.241
626986	0.34
626987	-0.043
626988	0.17
626989	-0.01
626990	0.058
626991	-0.382
626992	0.031
626993	0.007
626994	0.224
626995	0.068
626996	-0.406
626997	-0.118
626998	-0.1
626999	-0.164
627000	-0.071
627001	-0.171
627002	-0.131
627003	-0.129
627004	-0.373
627005	-0.254
627006	0.409
627007	0.336
627008	-0.229
627009	-0.04
627010	-0.503
627011	0.243
627012	0.177
627013	-0.035
627014	-0.092
627015	-0.015
627016	-0.04
627017	1.373
627018	-0.094
627019	0.212
627020	0.33
627021	-0.305
627022	-0.106
627023	-0.221
627024	-2.532
627025	-0.079
627026	0.414
627027	-0.07
627028	-0.323
627029	0.557
627030	-2.999
627031	-0.108
627032	-0.117
627033	-0.175
627034	-0.02
627035	-0.02
627036	0.514
627037	0.337
627038	-0.381
627039	-0.098
627040	-3.127
627041	0.016
627042	0.17
627043	-0.231
627044	-0.104
627045	0.672
627046	-0.073
627047	-0.32
627048	-0.083
627049	0.132
627050	0.119
627051	0.096
627052	-0.092
627053	-0.074
627054	-0.353
627055	0.01
627056	-0.126
627057	0.004
627058	-4.291
627059	-0.646
627060	-3.225
627061	-0.515
627062	-0.058
627063	-0.162
627064	-0.187
627065	0.128
627066	-0.125
627067	-0.103
627068	-0.283
627069	0.491
627070	-0.055
627071	-0.025
627072	-0.143
627073	-0.018
627074	0.081
627075	0.001
627076	-0.156
627077	-0.088
627078	-0.181
627079	-0.129
627080	-0.01
627081	0.223
627082	-0.059
627083	-2.081
627084	-0.362
627085	-0.243
627086	-0.102
627087	-0.148
627088	-0.054
627089	-0.012
627090	-0.144
627091	-0.447
627092	0.197
627093	-0.345
627094	-0.135
627095	-0.127
627096	0.217
627097	0.143
627098	-0.555
627099	-4.124
627100	-0.089
627101	-0.005
627102	-0.157
627103	0.021
627104	-0.179
627109	0.177
627110	0.245
627117	-0.079
627118	0.121
627119	-0.091
627120	-0.088
627121	-0.041
627122	0.55
627123	-0.021
627124	0.071
627125	-0.134
627126	0.445
627127	-0.107
627128	0.168
627129	0.329
627130	-0.001
627131	-0.202
627132	-0.169
627133	-0.014
627134	0.002
627135	-0.127
627136	-0.349
627137	-0.37
627138	0.138
627139	0.22
627140	-0.077
627141	-0.003
627142	-0.164
627143	-0.232
627144	-0.503
627145	0.642
627146	0.415
627147	-0.046
627148	0.132
627149	0.434
627150	-0.108
627151	-1.746
627153	-0.47
627154	-0.418
627365	0.189
627366	-0.018
627367	0.241
627368	-0.034
627369	0.183
627370	0.264
627371	-0.582
627372	-0.689
627373	0.259
627374	0.194
627375	-0.707
627376	0.154
627377	-0.058
627378	1.224
627379	-0.069
627380	-0.032
627381	0.115
627382	-2.506
627383	0.242
627384	0.15
627385	0.964
627386	-0.283
627387	-0.003
627388	-0.108
627389	0.22
627390	-2.501
627391	-0.194
627392	-0.078
627393	-0.065
627394	-0.152
627395	0.988
627396	0.468
627397	-0.077
627398	-0.368
627399	0.222
627400	0.063
627401	0.177
627402	0.13
627403	-0.161
627404	-0.062
627405	0.171
627406	-0.272
627407	-0.291
627408	0.002
627409	-0.133
627410	-0.877
627411	0.12
627412	-0.061
627413	-0.253
627414	0.353
627415	-0.106
627416	-0.146
627417	1.195
627418	0.01
627419	-0.154
627420	-0.193
627421	-0.041
627422	-0.152
627423	-0.068
627424	0.172
627425	0.083
627426	0.141
627427	-0.087
627428	0.033
627429	0.411
627430	-0.123
627431	1.314
627432	0.223
627433	0.142
627434	-0.027
627435	-0.222
627436	0.476
627437	-0.093
627438	-0.146
627439	-0.059
627440	0.148
627441	0.108
627442	-0.031
627443	-0.044
627444	-0.085
627445	-0.142
627446	-0.075
627447	-0.049
627448	-0.05
627449	0.455
627450	-0.194
627451	-0.419
627452	0.733
627453	-0.1
627454	0.26
627455	-0.27
627456	0.827
627457	0.031
627458	0.143
627459	0.018
627460	-0.099
627461	-0.316
627462	0.159
627463	0.159
627464	-0.108
627465	-0.133
627466	0.243
627467	0.382
627468	0.16
627469	-0.066
627470	-0.136
627471	-0.128
627472	-0.077
627473	-0.217
627474	-0.207
627475	0.29
627476	-0.04
627477	0.549
627478	0.404
627479	-0.191
627480	-0.312
627481	-0.159
627482	-0.097
627483	0
627484	-0.213
627485	0.12
627486	-0.333
627487	-0.586
627488	0.129
627489	-0.211
627490	-0.225
627491	-0.498
627492	-0.466
627493	0.099
627494	0.463
627495	0.296
627496	0.252
627497	0.016
627498	0.124
627499	-0.229
627500	-0.936
627501	0.119
627502	-0.154
627503	-0.005
627504	-0.196
627505	-0.021
627506	0.089
627507	-0.115
627508	0.057
627509	-0.064
627510	-0.025
627511	-0.03
627512	-0.009
627513	0.17
627514	-0.302
627517	-0.447
627518	0.191
627519	0.168
627520	-0.107
627521	-0.01
627522	-0.081
627523	0.028
627524	-0.029
627525	0.345
627526	0.532
627527	-0.158
627528	-0.071
627529	-0.258
627530	-0.054
627531	-0.012
627532	-0.077
627533	-0.187
627534	-0.178
627535	-0.011
627536	0.019
627537	0.094
627538	-0.698
627539	0.043
627540	-0.072
627541	0.019
627542	-0.037
627543	0.054
627544	0.091
627545	-0.182
627546	0.151
627547	-0.344
627548	-0.016
627549	0.043
627550	-0.208
627551	-0.05
627552	0.626
627553	-0.775
627554	-0.041
627555	-0.161
627556	0.684
627557	-0.184
627558	-0.075
627559	0.163
627560	-0.01
627561	-0.038
627562	-0.457
627563	-0.078
627564	0.017
627773	0.126
627774	-0.336
627775	0.744
627776	-0.127
627777	-0.129
627778	0.414
627779	-0.108
627780	-0.112
627781	-0.171
627782	-0.265
627783	-0.033
627784	-0.048
627785	0.275
627786	-0.095
627787	-0.027
627788	-0.102
627789	0
627790	-0.099
627791	-0.33
627792	0.165
627793	0.095
627794	-0.21
627795	0.013
627796	-0.054
627797	-0.049
627798	-0.208
627799	-0.125
627800	0.957
627801	0.161
627802	-3.324
627803	0.203
627804	-0.077
627805	0.129
627806	-0.076
627807	0.238
627808	-0.5
627809	-0.064
627810	0.316
627811	-0.021
627812	-0.227
627813	0.054
627814	-0.162
627815	-0.26
627816	-0.123
627817	-0.355
627818	0.266
627819	-0.118
627820	-0.017
627821	0.195
627822	-0.136
627823	-0.109
627824	-0.096
627825	-0.209
627826	-0.516
627827	0.201
627828	-0.07
627829	-0.229
627830	1.596
627831	0.284
627832	0.977
627833	-0.223
627834	-2.588
627835	-0.008
627836	-0.069
627837	0.223
627838	-0.421
627839	-0.133
627840	0.313
627841	-0.004
627842	0.919
627843	0.014
627844	0.091
627845	-0.318
627846	0.002
627847	-0.186
627848	0.18
627849	0.131
627850	-0.142
627851	-0.046
627852	-0.107
627853	-0.174
627854	0.366
627855	-0.16
627856	-0.047
627857	-0.065
627858	0.057
627859	-0.022
627860	-0.083
627861	-1.069
627862	0.235
627863	-0.522
627864	-0.423
627865	-0.102
627866	-0.237
627867	0.386
627868	-0.302
627869	-0.018
627870	-0.029
627871	0.274
627872	-0.005
627873	0.099
627874	0.363
627875	0.093
627876	-0.103
627877	-0.161
627878	-0.26
627879	0.181
627880	-0.079
627881	0.003
627882	-0.192
627883	-0.896
627884	-1.852
627885	-0.219
627886	0.013
627887	0.072
627888	0.114
627889	-0.171
627890	0.042
627891	0.491
627892	-0.065
627893	0.113
627894	0.089
627895	0.02
627896	-0.138
627897	0.333
627898	0.328
627899	-0.118
627900	-0.045
627901	-0.071
627902	-0.098
627903	0.353
627904	0.222
627905	-0.137
627906	-0.45
627907	-0.114
627908	0.309
627909	-0.197
627910	-0.051
627911	0.34
627912	0.299
627913	-0.118
627914	-0.147
627915	-0.408
627916	-0.07
627917	0.141
627918	-0.021
627919	-0.311
627920	0.169
627921	0.684
627922	0.064
627923	0.163
627924	0.099
627925	-1.357
627926	0.09
627927	-0.231
627928	0.143
627929	-0.055
627930	-0.092
627931	-0.084
627932	-0.032
627933	0.913
627934	-0.145
627935	0.105
627936	0.463
627937	0.08
627938	0.005
627939	-0.159
627940	0.057
627941	-0.978
627942	-7.169
627943	-0.201
627944	-0.005
627945	0.039
627946	-0.053
627947	-0.123
627948	-0.169
627949	0.084
627950	-0.03
627951	0.469
627952	-0.096
627953	0.014
627954	0.186
627955	-0.348
627956	-0.653
627957	0.021
627958	0.773
627959	0.127
627960	0.134
627961	0.584
627962	-0.007
627963	0.134
627964	0.021
627965	0.239
627966	-0.934
627967	-0.176
627968	0.002
627969	-0.069
627970	-0.033
627971	-0.034
627972	-0.621
