Reporter	normalized log2 ratio
622214	-0.522
622215	-0.02
622221	0.324
622222	0.219
622223	0.245
622224	1.474
622225	0.443
622226	0.164
622227	0.069
622228	0.087
622229	0.675
622230	-0.358
622231	-0.259
622232	0.043
622233	0.138
622234	0.235
622235	0.31
622236	0.133
622237	-0.119
622238	-0.079
622239	0.47
622240	0.347
622241	0.045
622242	0.143
622243	0.811
622244	0.016
622245	0.089
622246	1.067
622247	-0.056
622248	0.056
622249	0.253
622250	0.299
622251	0.312
622252	0.026
622253	0.076
622254	0.082
622255	0.035
622257	0.075
622258	-0.079
622469	-0.009
622470	0.286
622471	0.102
622472	0.584
622473	0.247
622474	-0.011
622475	0.035
622476	-0.273
622477	-0.545
622478	0.184
622479	-0.23
622480	0.09
622481	0.008
622482	0.034
622483	0.088
622484	0.158
622485	-0.003
622486	-0.649
622487	-0.838
622488	-0.174
622489	-0.002
622490	-0.207
622491	0.024
622492	-0.341
622493	-0.063
622494	-0.062
622495	0.308
622496	-0.044
622497	-0.074
622498	-0.39
622499	0.041
622500	0.216
622501	-4.133
622502	0.004
622503	-0.073
622504	-0.032
622505	0.024
622506	-0.307
622507	-0.455
622508	-0.157
622509	0.251
622510	-0.176
622511	-0.112
622512	0.156
622513	0.144
622514	0.222
622515	0.035
622516	0.329
622517	-0.1
622518	-0.003
622519	-0.248
622520	0.359
622521	0.16
622522	0.031
622523	-0.053
622524	-0.068
622525	-0.112
622526	-0.106
622527	0.188
622528	0.103
622529	1.632
622530	0.393
622531	-0.471
622532	-0.03
622533	0.059
622534	0.103
622535	-0.282
622536	-0.328
622537	0.011
622538	0.041
622539	-0.27
622540	-0.028
622541	-0.086
622542	-0.115
622543	-0.058
622544	-0.146
622545	-0.128
622546	0.236
622547	-0.568
622548	-0.084
622549	0.445
622550	-0.012
622551	0.156
622552	0.267
622553	-0.049
622554	0.021
622555	-0.328
622556	0.077
622557	-0.072
622558	-0.273
622559	-0.036
622560	-0.143
622561	0.056
622562	-0.08
622563	-0.58
622564	-0.694
622565	0.235
622566	0.067
622567	0.08
622568	-0.056
622569	-0.874
622570	-0.471
622571	0.144
622572	0.217
622573	-0.001
622574	-0.182
622575	-0.001
622576	-0.335
622577	-0.239
622578	0.653
622579	0
622580	0.009
622581	-0.479
622582	0.038
622583	-0.306
622584	0.097
622585	-0.096
622586	-0.314
622587	-0.229
622588	-0.357
622589	-0.227
622590	0.262
622591	0.155
622592	-0.028
622593	-0.027
622594	0.44
622595	0.066
622596	0.001
622597	-0.054
622598	-0.141
622599	-0.068
622600	0.179
622601	0.158
622602	-0.309
622603	-0.342
622604	-0.019
622605	-0.087
622606	-0.273
622607	-0.185
622608	0.006
622609	-1.139
622610	-1.033
622611	-0.124
622612	-0.225
622613	0.07
622614	0.33
622615	-0.048
622616	0.078
622617	-1.462
622618	0.286
622619	0.176
622621	-0.036
622622	-0.556
622623	-0.087
622624	-0.027
622625	0.044
622626	-0.009
622627	0.114
622628	0.047
622629	0.232
622630	0.673
622631	-0.028
622632	-0.042
622633	0.922
622634	-4.232
622635	0.094
622636	1.648
622637	-0.026
622638	0.841
622639	1.81
622640	-0.09
622641	0.093
622642	0.243
622643	-0.309
622644	-0.139
622645	0.34
622646	0.036
622647	0.453
622648	-0.011
622649	0.088
622650	0.425
622651	-0.079
622652	0.408
622653	-0.159
622654	0.019
622655	0.625
622656	0.245
622657	-0.114
622658	-0.065
622659	0.942
622660	0.589
622661	0.237
622662	-0.024
622663	0.194
622664	0.357
622665	0.017
622666	-0.923
622667	0.076
622668	0.109
622877	0.02
622878	0.073
622879	0.228
622880	-0.364
622881	0.014
622882	0.172
622883	-2.741
622884	-0.183
622885	-0.205
622886	0.172
622887	-0.047
622888	0.019
622889	0.071
622890	0.08
622891	-0.272
622892	-0.382
622893	0.453
622894	-0.069
622895	0.041
622896	0.122
622897	0.405
622898	-0.18
622899	-0.469
622900	-0.03
622901	-0.203
622902	-0.157
622903	0.392
622904	-0.003
622905	0.248
622906	0.353
622907	0.205
622908	0.013
622909	-0.189
622910	0.148
622911	-0.171
622912	-0.119
622913	0.429
622914	-0.126
622915	-0.052
622916	-0.158
622917	0.157
622918	-0.278
622919	-0.017
622920	0.053
622921	-0.016
622922	0.167
622923	-0.058
622924	-0.207
622925	-0.092
622926	-0.098
622927	0.151
622928	-0.001
622929	-0.126
622930	0.262
622931	0.179
622932	0.139
622933	-0.596
622934	-0.279
622935	-0.413
622936	0.036
622937	0.018
622938	0.06
622939	-0.096
622940	-0.131
622941	-0.095
622942	-0.154
622943	-0.279
622944	-0.066
622945	-0.024
622946	0.117
622947	0.063
622948	-0.057
622949	-0.305
622950	0.077
622951	-0.256
622952	0.112
622953	-0.08
622954	0.006
622955	-0.175
622956	0.215
622957	-0.175
622958	0.162
622959	0.398
622960	0.094
622961	-0.219
622962	0.115
622963	0.081
622964	-0.151
622965	-0.048
622966	0.511
622967	-0.018
622968	-0.047
622969	-0.014
622970	-0.031
622971	-0.211
622972	0.101
622973	0.107
622974	-0.307
622975	-0.118
622976	0.353
622977	-0.011
622978	-1.38
622979	0.148
622980	0.1
622981	0.375
622982	0.102
622983	-0.043
622984	0.374
622985	0.017
622986	0.235
622987	-0.121
622988	0.196
622989	-0.068
622990	-0.015
622991	-0.245
622992	0.124
622993	0.386
622994	-0.109
622995	0.074
622996	0.154
622997	0.063
622998	-0.13
622999	-0.521
623000	0.002
623001	0.021
623002	0.11
623003	0.032
623004	-0.016
623005	-0.659
623006	-0.115
623007	-0.043
623008	-0.647
623009	0.022
623010	0.83
623011	-0.068
623012	0.102
623013	0.009
623014	-0.362
623015	-0.084
623016	0.112
623017	-0.005
623018	0.067
623019	0.018
623020	0.276
623021	0.12
623022	0.049
623023	0.057
623024	0.065
623025	-0.047
623026	-0.268
623027	0.115
623028	-0.001
623029	0.158
623030	-0.01
623031	0.08
623032	0.058
623033	0.077
623034	-0.009
623035	-3.355
623036	-0.015
623037	0.037
623038	0.091
623039	0.446
623040	-0.116
623041	-0.211
623042	0.355
623043	0.165
623044	0.083
623045	-0.713
623046	-0.151
623047	0.488
623048	0.259
623049	0.474
623050	0.105
623051	0.146
623052	-0.33
623053	0.358
623054	0.079
623055	-0.112
623056	0.064
623057	0.028
623058	0.368
623059	0.001
623060	-1.341
623061	-0.191
623062	-0.053
623063	0.058
623064	0.608
623065	0.015
623066	0.098
623067	0.008
623068	0.287
623069	0.185
623070	1.197
623071	-0.054
623072	1.393
623073	0.027
623074	0.05
623075	0.633
623076	0.506
623285	0.266
623286	-0.064
623287	1.329
623288	0.33
623289	-0.132
623290	0.014
623291	0.023
623292	0.072
623293	0.45
623294	0.106
623295	-0.033
623296	-0.073
623297	0.197
623298	0.555
623299	-0.147
623300	0.107
623301	0.038
623302	-0.088
623303	-0.006
623304	0.026
623305	-0.019
623306	0.246
623307	-0.181
623308	-0.157
623309	0.076
623310	-0.303
623311	-0.017
623312	-0.613
623313	-0.353
623314	-0.114
623315	-0.254
623316	-0.299
623317	0.472
623318	-0.254
623319	0.133
623320	-0.283
623321	0.191
623322	-0.146
623323	-0.279
623324	-0.247
623325	-0.144
623326	-2.328
623327	0.373
623328	-0.126
623329	-0.035
623330	0.138
623331	-0.481
623332	-0.278
623333	0.08
623334	-0.088
623335	-0.012
623336	-0.082
623337	0.062
623338	0.198
623339	-0.007
623340	0.267
623341	0.098
623342	-0.019
623343	0.115
623344	0.044
623345	-0.904
623346	-0.086
623347	0.019
623348	-0.397
623349	-0.107
623350	-0.06
623351	0.2
623352	0.008
623353	-0.091
623354	0.119
623355	-0.1
623356	0.182
623357	-0.139
623358	0.483
623359	0.645
623360	0.103
623361	-0.067
623362	0.137
623363	0.327
623364	-0.125
623365	0.438
623366	0.02
623367	-0.6
623368	-0.006
623369	0.052
623370	-0.488
623371	0.179
623372	0.131
623373	-0.05
623374	-0.159
623375	-0.051
623376	-0.703
623377	0.073
623378	-0.201
623379	-0.117
623380	0.119
623381	-0.032
623382	-0.026
623383	-0.06
623384	0.185
623385	0.087
623386	0.174
623387	0.146
623388	0.18
623389	-0.021
623390	-1.571
623391	-0.111
623392	0.085
623393	0.298
623394	-0.041
623395	-0.053
623396	0.039
623397	0.035
623398	-0.001
623399	0.019
623400	0.075
623401	-0.035
623402	-0.268
623403	-0.3
623404	0.035
623405	0.077
623406	-0.061
623407	-0.034
623408	0.052
623409	0.049
623410	0.221
623411	-0.722
623412	0.08
623413	-0.37
623414	0.045
623415	0.186
623416	0.322
623417	0.474
623418	-0.156
623419	-0.105
623420	0.006
623421	0.101
623422	0.017
623423	0.264
623424	-0.285
623425	0.021
623426	0.117
623427	-0.521
623428	-0.324
623429	0.154
623430	-0.03
623431	-0.011
623432	0.322
623445	0.617
623446	0.002
623447	0.008
623448	0.232
623449	0.159
623450	0.188
623451	-0.145
623452	-0.205
623453	-0.161
623454	0.031
623455	-0.164
623456	-0.258
623457	-0.057
623458	0.107
623459	0.456
623460	0.386
623461	0.097
623462	1.696
623463	-0.007
623464	-0.001
623465	-0.188
623466	-0.565
623467	0.128
623468	0.017
623469	0.389
623470	-0.066
623471	0.001
623472	-2.562
623473	0.007
623474	-0.097
623475	0.012
623476	1.769
623693	0.462
623694	-0.182
623695	0.037
623696	0.127
623697	0.161
623698	-0.046
623699	-0.032
623700	-0.075
623701	-0.074
623702	0.033
623703	0.106
623704	0.059
623705	0.106
623706	-0.547
623707	0.05
623708	-0.071
623709	0.196
623710	-0.156
623711	0.154
623712	-0.17
623713	-1.144
623714	0.053
623715	0.013
623716	-0.253
623717	0.16
623718	0.251
623719	0.176
623720	0.197
623721	-0.088
623722	0.062
623723	-0.003
623724	0.578
623725	0.028
623726	-0.388
623727	0.166
623728	-0.006
623729	-0.2
623730	-1.102
623731	-0.183
623732	0.227
623733	-0.105
623734	0.097
623735	-0.281
623736	0.038
623737	-0.104
623738	-0.053
623739	-0.051
623740	0.331
623741	0.352
623742	-0.052
623743	-0.574
623744	-0.529
623745	-0.48
623746	0.082
623747	0.393
623748	-0.212
623749	-0.322
623750	0.081
623751	-0.101
623752	0.103
623753	-0.177
623754	-0.061
623755	-0.05
623756	-0.145
623757	-0.276
623758	0.063
623759	-0.029
623760	-0.008
623761	0.129
623762	-0.082
623763	-0.296
623764	1.428
623765	-0.006
623766	-0.536
623767	0.282
623768	0.17
623769	-0.121
623770	0.125
623771	-0.097
623772	-0.027
623773	-0.201
623774	-0.108
623775	-0.161
623776	0.036
623777	-0.017
623778	-0.168
623779	-0.469
623780	-0.649
623781	0.012
623782	0.016
623783	-0.39
623784	-0.079
623785	0.202
623786	-0.402
623787	-0.076
623788	-0.283
623789	0.005
623790	-0.03
623791	0.02
623792	-0.267
623793	0.017
623794	-0.118
623795	0.051
623796	-0.002
623797	0.812
623798	-0.002
623799	-0.365
623800	0.082
623801	0.285
623802	-0.01
623803	-4.797
623804	0.088
623805	0.146
623806	0.153
623807	-0.269
623808	-0.176
623809	-0.201
623810	0.048
623811	0.114
623812	0.389
623813	1.59
623814	0.154
623815	0.062
623816	-0.555
623817	-0.125
623818	-0.109
623819	-0.28
623820	-0.26
623821	-0.044
623822	-0.329
623823	0.019
623824	0.054
623825	-0.038
623826	-0.051
623827	-0.037
623828	0.111
623829	0.016
623830	0.07
623831	-0.014
623832	-0.19
623833	0.145
623834	-1.008
623835	-0.151
623836	-0.159
623837	-0.01
623838	-0.113
623839	-0.106
623840	0.019
623845	-0.058
623846	-0.62
623847	-0.089
623853	0.165
623854	-0.705
623855	0.771
623856	0.217
623857	0.045
623858	-0.015
623859	-0.203
623860	0.241
623861	-0.203
623862	-0.196
623863	-0.571
623864	0.252
623865	0.242
623866	0.142
623867	0.11
623868	0.005
623869	0.291
623870	-0.736
623871	0.68
623872	0.037
623873	0.883
623874	0.307
623875	0.015
623876	0.008
623877	-0.057
623878	0.115
623879	-0.079
623880	0.911
623881	0.1
623882	0.001
623883	-0.354
623884	0.156
623885	0.116
623886	0.15
623887	0.981
623889	-0.054
623890	-0.337
624101	0.103
624102	-0.025
624103	-0.245
624104	-0.368
624105	0.08
624106	-1.496
624107	-0.268
624108	-0.05
624109	0.326
624110	-0.106
624111	-0.002
624112	0.29
624113	0.002
624114	-0.561
624115	0.01
624116	-0.473
624117	-0.022
624118	-0.549
624119	0.468
624120	0.078
624121	0.087
624122	0.534
624123	0.331
624124	0.105
624125	-0.761
624126	-0.121
624127	-0.039
624128	0.204
624129	-0.101
624130	-0.201
624131	0.229
624132	-0.544
624133	0.277
624134	-0.088
624135	-0.17
624136	-0.252
624137	-0.132
624138	-0.081
624139	0.198
624140	0.712
624141	-0.119
624142	-0.323
624143	-0.046
624144	0.017
624145	-0.396
624146	-0.165
624147	-0.11
624148	-0.1
624149	0.189
624150	0.06
624151	-0.311
624152	-0.176
624153	0.048
624154	0.098
624155	-0.189
624156	-4.57
624157	0
624158	0.31
624159	0.089
624160	-0.337
624161	0.016
624162	0.389
624163	0.197
624164	0.109
624165	-0.165
624166	0.009
624167	0.268
624168	-0.091
624169	0.165
624170	0.679
624171	-0.185
624172	0.027
624173	-0.002
624174	0.142
624175	0.257
624176	0.06
624177	-0.172
624178	-0.017
624179	-0.032
624180	-0.114
624181	0.171
624182	0.05
624183	0.739
624184	-0.099
624185	-0.354
624186	0.087
624187	0.005
624188	-0.038
624189	0.045
624190	-0.05
624191	0.378
624192	0.076
624193	0.008
624194	-0.023
624195	0.017
624196	-1.983
624197	0.092
624198	-0.029
624199	0.076
624200	-0.248
624201	-0.214
624202	-0.039
624203	0.142
624204	0.037
624205	1.181
624206	-0.176
624207	-0.088
624208	0.14
624209	-0.256
624210	-2.204
624211	0.143
624212	0.074
624213	-0.038
624214	0.16
624215	-0.635
624216	0.133
624217	0.114
624218	-0.074
624219	0.002
624220	0.047
624221	-0.077
624222	0.193
624223	-0.084
624224	0.002
624225	-0.153
624226	-0.169
624227	-0.03
624228	0.053
624229	0.161
624230	0.094
624231	-0.164
624232	0.044
624233	-0.262
624234	0.07
624235	-0.295
624236	-0.645
624237	-0.581
624238	-0.217
624239	-0.086
624240	-0.372
624241	-0.197
624242	0.051
624243	-0.33
624244	-0.151
624245	0.133
624246	0.296
624247	-0.011
624248	0.016
624249	0.03
624250	0.133
624251	0.171
624253	0.307
624254	-0.171
624255	-0.092
624256	-0.001
624257	-0.026
624258	0.046
624259	0.006
624260	0.037
624261	-0.508
624262	0.16
624263	0.109
624264	-0.17
624265	1.352
624266	0.188
624267	0.239
624268	-1.301
624269	0.168
624270	-0.066
624271	0.42
624272	0.341
624273	0.081
624274	-0.312
624275	-1.028
624276	-0.199
624277	-0.789
624278	-0.182
624279	0.677
624280	-0.485
624281	0.511
624282	0.847
624283	-0.007
624284	0.683
624285	-0.266
624286	0.009
624287	0.603
624288	0.33
624289	0.598
624290	1.386
624291	0.297
624292	0.003
624293	0.078
624294	-0.373
624295	0.382
624296	0.121
624297	-0.764
624298	-0.48
624299	-0.308
624300	0.215
624509	-0.011
624510	0.095
624511	-0.277
624512	0.049
624513	0.235
624514	-0.024
624515	0.066
624516	0.204
624517	-0.276
624518	0.206
624519	-0.186
624520	-0.06
624521	-0.078
624522	-0.555
624523	0.262
624524	0.14
624525	0.099
624526	-0.47
624527	-0.105
624528	0.023
624529	0.185
624530	-0.769
624531	-0.198
624532	0.137
624533	0.014
624534	0.056
624535	0.063
624536	0.163
624537	-0.065
624538	-0.001
624539	-0.064
624540	-0.068
624541	-0.067
624542	-0.074
624543	-0.059
624544	0.247
624545	-0.039
624546	-0.382
624547	-0.393
624548	0.395
624549	-0.262
624550	-0.43
624551	0.223
624552	-0.045
624553	0.074
624554	0.003
624555	-0.478
624556	-0.197
624557	-2.485
624558	0.146
624559	-0.076
624560	0.03
624561	0.555
624562	0.048
624563	0.093
624564	0.032
624565	0.036
624566	0.034
624567	0.289
624568	0.11
624569	-0.07
624570	-0.391
624571	-0.363
624572	-2.007
624573	-0.135
624574	-0.349
624575	0.082
624576	-0.018
624577	-0.344
624578	-0.378
624579	0.259
624580	-0.273
624581	-0.272
624582	-0.248
624583	-0.145
624584	-0.422
624585	0.014
624586	0.027
624587	0.115
624588	-0.092
624589	0.26
624590	-4.865
624591	-0.144
624592	0.426
624593	0.214
624594	-0.027
624595	0.459
624596	-0.21
624597	-0.165
624598	-0.636
624599	0.214
624600	0.316
624601	-0.066
624602	0.314
624603	-0.045
624604	-0.11
624605	0.05
624606	0.424
624607	-0.078
624608	0.09
624609	-0.133
624610	0.345
624611	-0.381
624612	0.168
624613	0.105
624614	0.039
624615	-0.05
624616	-0.329
624617	-0.089
624618	-0.237
624619	0.112
624620	-0.67
624621	0.028
624622	0.217
624623	-0.191
624624	-0.012
624625	-0.239
624626	-0.047
624627	0.076
624628	0.154
624629	-0.061
624630	-0.419
624631	-0.269
624632	-1.016
624633	0.44
624634	-1.407
624635	0.094
624636	0.416
624637	-0.345
624638	-0.462
624639	1.566
624640	-0.542
624641	-0.169
624642	-0.014
624643	-0.19
624644	-0.082
624645	0.417
624646	0.131
624647	0.03
624648	-0.057
624649	0.332
624650	-1.922
624651	0.108
624652	-0.26
624653	-0.106
624654	-0.147
624655	-0.265
624656	-0.004
624657	-0.094
624658	-0.576
624659	0.463
624660	-0.361
624661	0.292
624662	-0.109
624663	-0.321
624664	0
624665	0.152
624666	0.088
624667	-0.015
624668	0.068
624669	0.067
624670	0.304
624671	1.268
624672	0.583
624673	0.432
624674	0.024
624675	-0.919
624676	0.3
624677	0.003
624678	-0.343
624679	0.017
624680	0.287
624681	0.326
624682	0.065
624683	0.281
624684	0.019
624685	0.191
624686	-0.137
624687	0.192
624688	-0.448
624689	-0.109
624690	0.042
624691	0.057
624692	0.091
624693	0.526
624694	0.585
624695	0.829
624696	0.023
624697	0.022
624698	-0.249
624699	0.609
624700	0.417
624701	-0.069
624702	0.04
624703	-0.028
624704	0.653
624705	-0.042
624706	-0.409
624707	-0.023
624708	-0.14
624917	0.191
624918	-0.048
624919	-0.028
624920	0.133
624921	-0.04
624922	-0.093
624923	0.279
624924	-1.576
624925	-0.31
624926	-0.309
624927	-0.261
624928	-0.05
624929	-0.008
624930	0.162
624931	0.133
624932	0.718
624933	-0.053
624934	-0.158
624935	0.021
624936	0.119
624937	-0.064
624938	-0.078
624939	0.959
624940	-0.329
624941	-0.067
624942	-0.17
624943	-0.265
624944	-0.561
624945	-0.292
624946	0.014
624947	-0.084
624948	0.045
624949	-0.129
624950	-0.733
624951	0.574
624952	-1.016
624953	0.146
624954	0.237
624955	-0.027
624956	0.014
624957	0.007
624958	0.001
624959	-0.733
624960	-0.14
624961	0.056
624962	0.451
624963	-0.351
624964	-0.032
624965	0.112
624966	0.119
624967	0.106
624968	0.074
624969	0.082
624970	-0.055
624971	1.374
624972	0.5
624973	0.012
624974	-0.202
624975	0.176
624976	-0.157
624977	-0.26
624978	-0.148
624979	0.029
624980	-0.062
624981	-0.267
624982	-0.443
624983	0.392
624984	0.132
624985	-0.199
624986	-0.17
624987	-0.01
624988	-0.029
624989	-0.02
624990	-0.053
624991	0.155
624992	-0.01
624993	0.121
624994	-0.202
624995	0.007
624996	-0.049
624997	0.045
624998	-0.294
624999	-0.201
625000	0.018
625001	-0.055
625002	0.086
625003	0.173
625004	0.063
625005	0.675
625006	0.23
625007	-0.068
625008	0.015
625009	-0.181
625010	-0.138
625011	-0.12
625012	0.038
625013	-0.396
625014	0.009
625015	-0.208
625016	-0.009
625017	-0.205
625018	0.005
625019	-0.074
625020	0.184
625021	-0.154
625022	-0.19
625023	-0.383
625024	-0.175
625025	-0.121
625026	0.021
625027	-0.077
625028	0.331
625029	-0.019
625030	-0.453
625031	0.095
625032	-0.174
625033	-0.227
625034	-0.081
625035	-0.139
625036	-0.184
625037	0.255
625038	0.044
625039	-0.056
625040	-0.133
625041	-0.158
625042	-0.015
625043	-0.06
625044	-0.275
625045	0.055
625046	-0.793
625047	0.198
625048	-0.306
625049	-0.372
625050	0.026
625051	0.277
625052	0.061
625053	-0.099
625054	-0.424
625055	-0.09
625056	0.028
625057	-0.098
625058	-0.033
625059	-0.084
625060	-0.355
625061	-0.107
625062	0.15
625063	0.031
625064	-0.075
625077	-0.57
625078	-0.084
625079	0.08
625080	-0.043
625081	-0.621
625082	-0.026
625083	0.194
625084	-0.033
625085	0.03
625086	-0.065
625087	-0.049
625088	-0.253
625089	-0.549
625090	-0.049
625091	0.075
625092	0.107
625093	0.029
625094	0.436
625095	-1.422
625096	-0.036
625097	0.056
625098	1.563
625099	0.093
625100	0.015
625101	0.38
625102	0.516
625103	0.131
625104	-0.26
625105	0.538
625106	1.893
625107	0.716
625108	-0.218
625325	0.075
625326	0.037
625327	-0.185
625328	0.061
625329	0.007
625330	0.508
625331	0.006
625332	-0.536
625333	0.035
625334	0.028
625335	-0.153
625336	0.013
625337	0.063
625338	0.012
625339	-0.22
625340	0.013
625341	-0.297
625342	0.003
625343	-0.219
625344	-0.005
625345	0.282
625346	-0.162
625347	0.072
625348	-0.186
625349	-0.323
625350	-1.428
625351	0.362
625352	0.077
625353	0.112
625354	-0.057
625355	-0.073
625356	-0.231
625357	0.266
625358	0.055
625359	0.25
625360	-0.107
625361	0.265
625362	-0.048
625363	-0.055
625364	-0.017
625365	-0.021
625366	-0.045
625367	0.082
625368	-0.15
625369	-0.017
625370	0.052
625371	0.2
625372	0.748
625373	-0.031
625374	0.052
625375	-0.007
625376	-0.124
625377	0.111
625378	-0.302
625379	-0.055
625380	-0.101
625381	0.018
625382	-0.037
625383	0.419
625384	0.071
625385	-0.012
625386	-0.154
625387	0.246
625388	0.152
625389	-0.044
625390	-0.017
625391	-0.363
625392	-0.101
625393	-0.369
625394	0.457
625395	0.06
625396	0.075
625397	-0.069
625398	-0.395
625399	-0.636
625400	0.16
625401	0.122
625402	-0.468
625403	0.64
625404	0.082
625405	-0.088
625406	-0.091
625407	-0.001
625408	0.073
625409	0.016
625410	0.017
625411	0.063
625412	-0.176
625413	0.059
625414	0.061
625415	-0.037
625416	-0.602
625417	-0.493
625418	-0.04
625419	0.166
625420	-0.254
625421	0.161
625422	-0.208
625423	-0.007
625424	-0.113
625425	-0.004
625426	-0.926
625427	0.008
625428	-0.058
625429	0.01
625430	-0.073
625431	-0.068
625432	0.026
625433	-0.102
625434	-0.113
625435	0.275
625436	0.071
625437	-0.136
625438	-0.311
625439	-1.903
625440	0.1
625441	-0.568
625442	0.057
625443	-0.287
625444	0.039
625445	0.106
625446	-0.357
625447	-0.439
625448	-0.449
625449	-0.002
625450	0.537
625451	-0.083
625452	-0.344
625453	0.593
625454	0.026
625455	0.058
625456	-0.138
625457	0.056
625458	0.05
625459	-0.234
625460	-0.245
625461	0.059
625462	-0.12
625463	0.001
625464	0.141
625465	-0.017
625466	-0.059
625467	-0.19
625468	0.718
625469	0.046
625470	0.08
625471	-0.065
625472	0.049
625477	-0.086
625478	-0.251
625479	-0.043
625485	0.022
625486	0.061
625487	-0.136
625488	0.488
625489	0.043
625490	-0.118
625491	-1.72
625492	0.319
625493	0.059
625494	0.163
625495	-0.298
625496	0.215
625497	0.027
625498	0.034
625499	0.157
625500	-0.129
625501	0.295
625502	1.675
625503	-0.576
625504	0.137
625505	0.438
625506	0.059
625507	0.079
625508	0.026
625509	-0.603
625510	0.599
625511	0.055
625512	-0.285
625513	0.232
625514	0.555
625515	-0.349
625516	0.151
625517	0.448
625518	0.041
625519	-0.918
625521	0.046
625522	-0.336
625733	0.1
625734	-0.243
625735	-0.049
625736	0.053
625737	0.543
625738	0.096
625739	-0.654
625740	0.183
625741	0.148
625742	-0.124
625743	0.035
625744	0.018
625745	0.213
625746	0.104
625747	-0.015
625748	-0.135
625749	0.035
625750	-0.43
625751	0.083
625752	-0.047
625753	-0.175
625754	-0.073
625755	-0.193
625756	0.135
625757	0.104
625758	-0.047
625759	-0.501
625760	0.094
625761	0.045
625762	-0.175
625763	0.117
625764	1.275
625765	1.444
625766	-0.492
625767	0.082
625768	0.037
625769	-0.81
625770	-0.399
625771	0.365
625772	1.508
625773	-0.328
625774	0.036
625775	0.087
625776	0.01
625777	0.021
625778	-0.186
625779	0.224
625780	-0.005
625781	0.047
625782	0.191
625783	-0.066
625784	0.011
625785	0.199
625786	-0.164
625787	-0.003
625788	0.115
625789	0.288
625790	0.037
625791	0.009
625792	-0.307
625793	0.194
625794	0.431
625795	-0.061
625796	-0.099
625797	0.083
625798	-0.145
625799	-0.129
625800	-0.028
625801	0.012
625802	1.126
625803	0.005
625804	0.251
625805	0.533
625806	0.051
625807	0.038
625808	0.044
625809	-1.165
625810	0.009
625811	0.189
625812	0.107
625813	-0.527
625814	0.055
625815	-0.345
625816	-0.187
625817	0.144
625818	0.054
625819	-0.034
625820	-0.215
625821	0.158
625822	0.004
625823	-0.088
625824	0.453
625825	-0.235
625826	-0.208
625827	-0.089
625828	-0.098
625829	0.032
625830	0.038
625831	-0.418
625832	-0.174
625833	-0.069
625834	1.379
625835	-0.307
625836	0.069
625837	1.189
625838	0.219
625839	0.162
625840	0.264
625841	0.221
625842	0.167
625843	0.47
625844	0.059
625845	-0.109
625846	-0.171
625847	0.01
625848	-0.044
625849	0.055
625850	0.292
625851	-0.097
625852	-0.077
625853	-0.602
625854	-0.362
625855	0.035
625856	-0.079
625857	0.056
625858	1.692
625859	0.03
625860	-0.233
625861	0.229
625862	0.004
625863	-0.049
625864	1.552
625865	-0.048
625866	-0.226
625867	0.054
625868	-0.157
625869	-0.872
625870	0.181
625871	-0.36
625872	0.128
625873	-0.169
625874	-0.067
625875	0.594
625876	-0.151
625877	0.417
625878	-1.235
625879	0.099
625880	-0.389
625881	-0.2
625882	-0.192
625883	-0.48
625885	0.039
625886	-0.12
625887	-0.059
625888	0.411
625889	0.037
625890	-0.004
625891	0.018
625892	0.064
625893	0.058
625894	-0.149
625895	0.104
625896	0.115
625897	1.057
625898	-0.007
625899	0.644
625900	0.331
625901	-1.459
625902	-0.097
625903	-0.797
625904	0.502
625905	0.103
625906	-0.14
625907	0.405
625908	0.712
625909	0.137
625910	-0.102
625911	0.042
625912	0.063
625913	0.305
625914	-0.02
625915	0.086
625916	0.716
625917	-0.131
625918	0.99
625919	1.075
625920	0.144
625921	-0.133
625922	0.003
625923	-0.135
625924	-0.079
625925	0.073
625926	0.043
625927	0.212
625928	-0.013
625929	-0.086
625930	-0.043
625931	0.003
625932	0.119
626141	0.102
626142	-0.084
626143	0.21
626144	0.079
626145	0.183
626146	0.296
626147	0.215
626148	-0.083
626149	-0.133
626150	-0.269
626151	0.094
626152	-0.425
626153	0.101
626154	0.157
626155	-0.08
626156	0.116
626157	-0.001
626158	0.259
626159	0.029
626160	0.01
626161	0.265
626162	-0.009
626163	0.009
626164	0.116
626165	-0.055
626166	-0.046
626167	0.095
626168	-0.114
626169	-0.026
626170	0.095
626171	-0.079
626172	-0.141
626173	-0.164
626174	-0.259
626175	-0.076
626176	0.153
626177	-0.031
626178	-0.123
626179	0.138
626180	-0.319
626181	-0.142
626182	0.377
626183	-0.226
626184	0.091
626185	-0.086
626186	0.091
626187	-0.149
626188	0.068
626189	0.253
626190	-0.255
626191	0.071
626192	0.332
626193	-0.466
626194	-0.278
626195	0.054
626196	-0.335
626197	0.273
626198	0.098
626199	0.01
626200	0.549
626201	-0.062
626202	0.077
626203	0.236
626204	-0.185
626205	-0.29
626206	-0.121
626207	-0.082
626208	-0.065
626209	-0.024
626210	-0.011
626211	-0.039
626212	-0.042
626213	-0.206
626214	-0.098
626215	-0.01
626216	-0.216
626217	0.054
626218	-0.054
626219	-0.036
626220	-0.178
626221	-0.215
626222	-0.4
626223	-2.095
626224	-0.213
626225	-0.098
626226	-0.09
626227	0.669
626228	0.311
626229	-0.041
626230	0.188
626231	-0.049
626232	-0.016
626233	-0.118
626234	0.142
