Reporter	normalized log2 ratio
626237	0.097
626238	-0.386
626239	0.17
626240	-0.067
626241	-0.164
626242	0.33
626243	0.052
626244	0.113
626245	-0.099
626246	-0.277
626247	0.068
626248	0.211
626249	-0.14
626250	-0.239
626251	-0.335
626252	-1.194
626253	0.051
626254	0.105
626255	-0.18
626256	0.233
626257	0.118
626258	-0.099
626259	0.001
626260	-0.338
626261	-0.493
626262	0.136
626263	-0.26
626264	-0.078
626265	-0.304
626266	-0.25
626267	-2.712
626268	0.185
626269	0.294
626270	0.234
626271	0.142
626272	0.249
626273	-0.409
626274	0.251
626275	-0.299
626276	0.079
626277	0.162
626278	-0.023
626279	-0.204
626280	-0.05
626281	0.047
626282	-0.138
626283	0.198
626284	-0.18
626285	0.206
626286	-0.1
626287	0.291
626288	0.274
626289	-0.092
626290	0.094
626291	-0.002
626292	-0.022
626293	-0.54
626294	-1.722
626295	0.671
626296	0.129
626297	-0.049
626298	-0.124
626299	-0.041
626300	-0.003
626301	0.254
626302	0.635
626303	0.193
626304	0.21
626305	0.42
626306	0.188
626307	-0.29
626308	0.101
626309	0.018
626310	-0.389
626311	0.775
626312	-0.185
626313	-0.006
626314	0.205
626315	1.295
626316	0.109
626317	0.738
626318	0.33
626319	0.181
626320	0.435
626321	1.438
626322	-0.228
626323	0.607
626324	0.38
626325	0.309
626326	0.211
626327	0.293
626328	-0.131
626329	-0.445
626330	0.138
626331	-0.086
626332	0.266
626333	0.167
626334	0
626335	0.113
626336	0.194
626337	0.207
626338	-0.609
626339	0.19
626340	-0.128
626549	0.221
626550	0.191
626551	-0.046
626552	-0.236
626553	-0.482
626554	0.172
626555	0.014
626556	-0.062
626557	-0.15
626558	0.196
626559	0.226
626560	-0.015
626561	-0.009
626562	1.578
626563	0.233
626564	0.292
626565	0.401
626566	0.27
626567	0.074
626568	0.089
626569	-0.032
626570	-3.01
626571	0.013
626572	-0.02
626573	-0.236
626574	0.136
626575	0.13
626576	-0.892
626577	0.081
626578	-0.841
626579	0.259
626580	0.24
626581	0.099
626582	-0.044
626583	0.094
626584	-0.348
626585	0.069
626586	0.158
626587	-0.829
626588	0.043
626589	0.004
626590	0.2
626591	0.25
626592	-1.563
626593	0.175
626594	-0.023
626595	-0.207
626596	-0.5
626597	0.17
626598	0.041
626599	0.238
626600	0.213
626601	-0.098
626602	0.121
626603	0.232
626604	-1.241
626605	-0.285
626606	0.255
626607	-0.006
626608	0.198
626609	-0.055
626610	0.206
626611	-0.098
626612	0.294
626613	-0.847
626614	-0.081
626615	0.203
626616	0.258
626617	-0.036
626618	-0.459
626619	-0.032
626620	0.181
626621	0.028
626622	-0.22
626623	0.647
626624	0.147
626625	0.458
626626	0.332
626627	1.253
626628	0.211
626629	-0.024
626630	-0.059
626631	-0.092
626632	-0.474
626633	0.084
626634	0.238
626635	0.051
626636	-0.412
626637	-0.377
626638	-0.024
626639	-0.091
626640	-0.057
626641	0.183
626642	0.043
626643	0.015
626644	0.167
626645	-0.036
626646	-0.183
626647	0.076
626648	0.657
626649	-0.154
626650	-0.149
626651	0.084
626652	0.205
626653	-0.025
626654	-0.293
626655	0.327
626656	0.311
626657	0.171
626658	0.446
626659	-0.315
626660	-0.451
626661	-0.11
626662	-0.009
626663	0.052
626664	-0.438
626665	0.291
626666	0.056
626667	-0.699
626668	-0.028
626669	0.271
626670	-0.229
626671	0.001
626672	-0.015
626673	-0.13
626674	0.132
626675	-0.109
626676	0.331
626677	-0.515
626678	-0.069
626679	0.183
626680	-0.399
626681	0.201
626682	-0.213
626683	-0.438
626684	-0.294
626685	0.415
626686	0.038
626687	-0.03
626688	0.181
626689	-0.443
626690	0.427
626691	0.258
626692	-0.091
626693	0.115
626694	0.3
626695	-0.256
626696	0.159
626709	0.022
626710	0.114
626711	1.522
626712	0.201
626713	-0.048
626714	0.094
626715	0.511
626716	0.197
626717	0.202
626718	0.078
626719	-0.047
626720	-0.284
626721	0.044
626722	-0.011
626723	-0.393
626724	0.115
626725	-0.342
626726	-0.801
626727	-0.076
626728	-0.15
626729	-0.126
626730	0.317
626731	0.274
626732	-0.268
626733	0.245
626734	-0.495
626735	0.103
626736	0.116
626737	0.514
626738	0.327
626739	0.174
626740	0.275
626957	-0.08
626958	-0.049
626959	0.21
626960	0.015
626961	-0.081
626962	-0.053
626963	0.117
626964	0.198
626965	0.097
626966	-0.134
626967	0.205
626968	0.346
626969	-0.157
626970	-0.257
626971	-0.538
626972	-0.12
626973	0.262
626974	-0.049
626975	0.127
626976	-0.482
626977	-0.147
626978	-0.362
626979	0.622
626980	0.123
626981	0.075
626982	-0.065
626983	-0.335
626984	0.127
626985	0.058
626986	-0.284
626987	-0.222
626988	-0.358
626989	-0.023
626990	0.087
626991	0.125
626992	-0.159
626993	-0.145
626994	-0.294
626995	-0.05
626996	-0.191
626997	0.354
626998	0.155
626999	0.161
627000	0.023
627001	0.198
627002	-0.038
627003	0.076
627004	-0.11
627005	0.327
627006	0.031
627007	0.278
627008	0.211
627009	-0.14
627010	0.019
627011	0.172
627012	0.114
627013	-0.333
627014	0.007
627015	0.019
627016	0.166
627017	-0.831
627018	-0.378
627019	-0.148
627020	-0.07
627021	-0.278
627022	0.068
627023	0.15
627024	1.327
627025	0.054
627026	-0.139
627027	0.14
627028	0.255
627029	-0.523
627030	-3.015
627031	0.157
627032	-0.003
627033	0.275
627034	0.121
627035	-0.031
627036	0.233
627037	-0.081
627038	0.291
627039	-0.075
627040	-3.745
627041	0.023
627042	0.022
627043	0.237
627044	0.137
627045	0.644
627046	0.005
627047	0.305
627048	0.07
627049	-0.054
627050	-0.109
627051	0.206
627052	0.211
627053	0.152
627054	-0.444
627055	-0.185
627056	0.228
627057	0.176
627058	1.349
627059	0.341
627060	1.564
627061	-0.272
627062	-0.039
627063	0.141
627064	0.088
627065	0.253
627066	0.26
627067	0.281
627068	0.12
627069	0.156
627070	0.17
627071	0.45
627072	0.179
627073	0.054
627074	-0.087
627075	-0.579
627076	-0.491
627077	0.131
627078	0.29
627079	0.161
627080	-0.234
627081	0.087
627082	0.143
627083	1.17
627084	0.26
627085	0.296
627086	0.074
627087	0.15
627088	-0.083
627089	0.122
627090	-0.351
627091	-0.248
627092	0.636
627093	0.162
627094	0.077
627095	0.296
627096	-0.096
627097	-0.77
627098	-0.177
627099	1.377
627100	-0.488
627101	0.082
627102	0.346
627103	-0.343
627104	0.155
627109	0.017
627110	-0.788
627117	0.192
627118	0.105
627119	0.396
627120	-0.113
627121	-0.107
627122	-1.687
627123	0.045
627124	-0.035
627125	-0.003
627126	0.475
627127	0.249
627128	-1.084
627129	0.179
627130	0.111
627131	0.126
627132	-0.048
627133	0.056
627134	-0.028
627135	-0.013
627136	0.267
627137	-0.048
627138	-0.314
627139	0.543
627140	-0.021
627141	0.244
627142	-0.027
627143	0.033
627144	1.159
627145	0.02
627146	0.269
627147	-0.268
627148	-0.713
627149	0.488
627150	0.207
627151	1.369
627153	-0.164
627154	-0.518
627365	-0.02
627366	-0.116
627367	-0.202
627368	0.031
627369	-0.244
627370	-0.252
627371	0.083
627372	0.29
627373	-0.229
627374	-0.743
627375	-0.614
627376	-0.244
627377	-0.131
627378	-0.788
627379	-0.049
627380	0.088
627381	0.013
627382	-0.862
627383	0.258
627384	-0.331
627385	-1.085
627386	-0.153
627387	-0.077
627388	0.072
627389	-0.168
627390	1.319
627391	0.172
627392	0.097
627393	0.068
627394	-0.006
627395	-0.359
627396	0.048
627397	0.03
627398	-0.013
627399	-0.719
627400	-0.099
627401	-0.44
627402	-0.064
627403	-0.21
627404	0.04
627405	-0.012
627406	0.043
627407	-1.546
627408	-0.083
627409	-0.017
627410	-0.952
627411	-0.935
627412	0.361
627413	0.224
627414	-0.145
627415	0.178
627416	0.097
627417	-2.452
627418	-0.037
627419	0.003
627420	0.04
627421	-0.003
627422	0.249
627423	0.153
627424	0.386
627425	-1.068
627426	0.155
627427	-0.254
627428	-0.176
627429	0.548
627430	-0.13
627431	-2.902
627432	-0.377
627433	-0.316
627434	-0.066
627435	-0.09
627436	0.313
627437	0.116
627438	0.158
627439	-0.033
627440	-0.189
627441	-0.296
627442	0.136
627443	0.004
627444	-0.07
627445	0.027
627446	0.177
627447	0.066
627448	-0.389
627449	0.589
627450	0.114
627451	-0.097
627452	0.431
627453	0.012
627454	-0.244
627455	-0.223
627456	0.705
627457	-0.368
627458	-0.058
627459	0.009
627460	-0.119
627461	-0.077
627462	0.068
627463	0.021
627464	-0.225
627465	0.263
627466	-0.174
627467	-0.204
627468	0.275
627469	0.052
627470	0.007
627471	-0.092
627472	0.156
627473	0.206
627474	-0.309
627475	-0.24
627476	-0.087
627477	0.002
627478	0.068
627479	0.022
627480	-0.409
627481	0.26
627482	0.336
627483	-0.066
627484	-0.231
627485	-0.116
627486	0.048
627487	-1.603
627488	-0.134
627489	0.187
627490	0.018
627491	-0.509
627492	-0.183
627493	0.145
627494	-0.828
627495	-0.522
627496	-0.136
627497	0.125
627498	-0.306
627499	-0.041
627500	-0.476
627501	0.292
627502	-0.06
627503	-0.197
627504	0.14
627505	-0.007
627506	-0.018
627507	0.209
627508	-0.019
627509	0.173
627510	0.126
627511	0.012
627512	0.138
627513	-0.369
627514	0.012
627517	-0.25
627518	-0.053
627519	-0.195
627520	0.092
627521	-0.043
627522	0.097
627523	0.117
627524	-0.073
627525	-0.294
627526	0.271
627527	0.126
627528	0.341
627529	0.75
627530	0.303
627531	0.208
627532	0.223
627533	0.079
627534	0.301
627535	0.029
627536	0.142
627537	0.235
627538	-0.149
627539	-0.582
627540	-0.007
627541	0.12
627542	0.027
627543	0.03
627544	0.099
627545	0.121
627546	0.208
627547	0.391
627548	0.33
627549	0.134
627550	0.88
627551	0.164
627552	0.597
627553	-0.399
627554	0.052
627555	0.218
627556	0.195
627557	0.078
627558	0.072
627559	-0.061
627560	-0.092
627561	-0.086
627562	-0.096
627563	-0.11
627564	0.073
627773	0.016
627774	0.12
627775	0.492
627776	-0.318
627777	-0.188
627778	0.003
627779	-0.112
627780	-0.154
627781	-0.059
627782	-0.082
627783	0.191
627784	0.215
627785	0.025
627786	-0.014
627787	-0.103
627788	0.072
627789	0.038
627790	0.131
627791	-0.146
627792	-0.177
627793	0.182
627794	-0.091
627795	-0.359
627796	0.316
627797	-0.262
627798	0.123
627799	0.047
627800	-0.611
627801	-0.544
627802	-3.256
627803	-0.364
627804	0.206
627805	0.438
627806	0.129
627807	0.382
627808	-0.45
627809	-0.14
627810	-0.449
627811	-0.061
627812	0.467
627813	0.066
627814	0.29
627815	-0.228
627816	0.206
627817	0.059
627818	-0.146
627819	0.238
627820	-0.066
627821	0.157
627822	0.031
627823	-0.134
627824	0.078
627825	0.147
627826	-0.388
627827	-0.054
627828	-0.182
627829	-0.047
627830	-4.282
627831	0.874
627832	0.527
627833	0.348
627834	-2.875
627835	0.063
627836	0.132
627837	-0.237
627838	-0.181
627839	0.674
627840	0.012
627841	0.023
627842	-0.651
627843	-0.082
627844	-0.34
627845	-0.009
627846	-0.047
627847	0.128
627848	0.415
627849	0.059
627850	0.125
627851	0.043
627852	0.119
627853	0.396
627854	0.073
627855	0.309
627856	-0.365
627857	0.139
627858	0.013
627859	0.031
627860	-0.179
627861	-0.948
627862	-0.03
627863	-0.254
627864	-0.027
627865	0.071
627866	-0.212
627867	-0.682
627868	-0.686
627869	-0.209
627870	0.08
627871	-0.305
627872	-0.099
627873	0.026
627874	0.095
627875	-0.378
627876	-0.131
627877	0.196
627878	0.018
627879	0.029
627880	0.153
627881	-0.305
627882	0.184
627883	-0.632
627884	-1.718
627885	0.189
627886	0.089
627887	-0.303
627888	-0.24
627889	0.174
627890	0.092
627891	-0.857
627892	0.281
627893	0.124
627894	-0.06
627895	0.191
627896	0.262
627897	0.356
627898	0.15
627899	0.162
627900	0.187
627901	0.198
627902	0.035
627903	-0.493
627904	0.09
627905	0.269
627906	-0.105
627907	-0.178
627908	0.111
627909	-0.056
627910	-0.016
627911	-0.655
627912	-0.665
627913	0.167
627914	0.092
627915	-0.375
627916	0.171
627917	0.329
627918	-0.197
627919	0.136
627920	-0.801
627921	0.57
627922	0.285
627923	0.033
627924	-0.079
627925	-1.183
627926	0.035
627927	-0.139
627928	0.307
627929	-0.027
627930	-0.104
627931	-0.079
627932	-0.181
627933	0.349
627934	0.139
627935	0.402
627936	0.685
627937	0.027
627938	0.105
627939	0.06
627940	-0.119
627941	1.309
627942	0.25
627943	0.209
627944	-0.415
627945	0.088
627946	0.38
627947	0.444
627948	-0.048
627949	0.12
627950	0.012
627951	-0.226
627952	0.128
627953	0.051
627954	-0.031
627955	0.34
627956	-0.379
627957	0.232
627958	0.353
627959	-0.073
627960	0.264
627961	0.407
627962	0.242
627963	-0.02
627964	0.078
627965	0.16
627966	0.15
627967	0.098
627968	0.084
627969	0.16
627970	-0.149
627971	0.232
627972	0.443
