Reporter	normalized log2 ratio
622231	-0.266
622232	0.333
622233	0.147
622234	0.007
622235	0.101
622236	0.152
622237	0.361
622238	0.17
622239	-0.365
622240	0.294
622241	0.031
622242	0.227
622243	0.394
622244	0.166
622245	0.073
622246	1.175
622247	0.029
622248	0.043
622249	-0.059
622250	0.174
622251	0.488
622252	0.066
622253	0.029
622254	0.213
622255	0.045
622257	0.085
622258	0.044
622469	0.043
622470	0.111
622471	0.016
622472	0.671
622473	0.197
622474	0.01
622475	0.225
622476	-0.026
622477	-0.338
622478	0.136
622479	-0.358
622480	-0.421
622481	0.288
622482	0.007
622483	-0.286
622484	-0.091
622485	-0.091
622486	-0.642
622487	-0.837
622488	-0.016
622489	0.056
622490	-0.295
622491	-0.05
622492	-0.485
622493	-0.07
622494	0.042
622495	0.23
622496	-0.058
622497	0.029
622498	-0.262
622499	0.016
622500	0.197
622501	-4.005
622502	0.084
622503	0.333
622504	-0.034
622505	0.221
622506	-0.419
622507	-0.257
622508	-0.145
622509	-0.426
622510	-0.301
622511	-0.008
622512	-0.093
622513	-0.034
622514	-0.04
622515	0.201
622516	0.295
622517	-0.01
622518	0.157
622519	0.107
622520	0.307
622521	0.009
622522	-0.093
622523	-0.136
622524	-0.052
622525	-0.045
622526	-0.261
622527	0.123
622528	0.132
622529	1.157
622530	0.095
622531	-0.447
622532	-0.022
622533	0.246
622534	0.005
622535	-0.223
622536	0.064
622537	0.034
622538	-0.031
622539	0.111
622540	0.293
622541	0.08
622542	-0.702
622543	-0.14
622544	-0.142
622545	-0.244
622546	-0.047
622547	-0.85
622548	-0.141
622549	0.309
622550	0.183
622551	0.235
622552	0.154
622553	-0.139
622554	0.153
622555	-0.358
622556	-0.158
622557	0.084
622558	-0.269
622559	-0.015
622560	-0.053
622561	-0.046
622562	-0.104
622563	-0.226
622564	-1.15
622565	0.406
622566	-0.105
622567	-0.027
622568	-0.028
622569	-0.977
622570	-0.466
622571	0.226
622572	0.199
622573	0.192
622574	-0.274
622575	-0.024
622576	-0.431
622577	-0.159
622578	0.266
622579	0
622580	0.097
622581	-0.295
622582	0.241
622583	-0.135
622584	0.021
622585	-0.106
622586	-0.08
622587	-0.59
622588	0.761
622589	0.15
622590	0.084
622591	0
622592	-0.064
622593	-0.228
622594	0.275
622595	0.227
622596	-0.142
622597	0.033
622598	-0.206
622599	-0.06
622600	0.074
622601	0.111
622602	-0.543
622603	-0.065
622604	-0.437
622605	0.044
622606	-0.068
622607	-0.018
622608	-0.037
622609	-1.072
622610	-1.12
622611	-0.132
622612	-0.325
622613	0.061
622614	0.044
622615	-0.255
622616	0.21
622617	-0.889
622618	-0.372
622619	-0.106
622621	0.205
622622	-0.29
622623	-0.12
622624	-0.038
622625	-0.004
622626	-0.093
622627	0.03
622628	-0.022
622629	0.494
622630	0.39
622631	0.018
622632	0.132
622633	0.141
622634	-3.144
622635	0.104
622636	1.483
622637	0.051
622638	0.644
622639	1.436
622640	-0.279
622641	-0.049
622642	0.12
622643	0.097
622644	-0.123
622645	0.155
622646	0.124
622647	0.142
622648	0.019
622649	0.117
622650	0.257
622651	-0.197
622652	0.235
622653	0.832
622654	0.002
622655	0.308
622656	0.346
622657	-0.017
622658	0.36
622659	1.131
622660	0.412
622661	0.274
622662	0.2
622663	0.189
622664	0.44
622665	0.592
622666	-0.044
622667	0.148
622668	0.118
622877	0.098
622878	0.102
622879	-0.426
622880	-0.29
622881	0.283
622882	0.202
622883	-2.521
622884	-0.231
622885	-0.333
622886	0.222
622887	-0.057
622888	0.005
622889	0.076
622890	-0.125
622891	-0.167
622892	-0.509
622893	0.533
622894	-0.178
622895	-0.041
622896	0.01
622897	-0.159
622898	-0.414
622899	-0.571
622900	-0.086
622901	-0.18
622902	0.011
622903	-0.325
622904	-0.178
622905	0.216
622906	0.098
622907	-0.077
622908	-0.015
622909	-0.083
622910	0.073
622911	-0.282
622912	-0.299
622913	0.257
622914	0.26
622915	-0.157
622916	-0.454
622917	0.292
622918	-0.597
622919	-0.1
622920	0.003
622921	0.307
622922	0.079
622923	-0.044
622924	0.119
622925	-0.459
622926	-0.169
622927	-0.006
622928	-0.082
622929	-0.142
622930	-0.037
622931	0.082
622932	0.159
622933	-0.65
622934	-0.123
622935	-0.156
622936	0.045
622937	0.059
622938	-0.123
622939	0.056
622940	0.046
622941	0.036
622942	-0.027
622943	-0.375
622944	-0.088
622945	0.11
622946	0.127
622947	0.008
622948	0.221
622949	-0.397
622950	0.041
622951	-0.364
622952	-0.12
622953	0.047
622954	-0.007
622955	-0.112
622956	0.091
622957	-0.125
622958	-0.032
622959	0.391
622960	0.149
622961	-0.058
622962	0.367
622963	0.17
622964	0.02
622965	0.173
622966	0.442
622967	0.292
622968	0.091
622969	0.035
622970	0.019
622971	-0.059
622972	0.147
622973	0.265
622974	-0.024
622975	-0.138
622976	0.128
622977	-0.029
622978	-1.591
622979	0.13
622980	0.157
622981	0.034
622982	0.152
622983	0.183
622984	0.194
622985	-0.049
622986	0.084
622987	0.131
622988	0.135
622989	0.19
622990	-0.048
622991	0.068
622992	0.049
622993	0.259
622994	-0.213
622995	-0.024
622996	0.08
622997	-0.118
622998	-0.239
622999	-0.766
623000	-0.008
623001	0.173
623002	-0.069
623003	0.206
623004	0.075
623005	-0.938
623006	0.061
623007	-0.379
623008	-0.81
623009	0.002
623010	0.975
623011	-0.023
623012	-0.097
623013	-0.128
623014	-0.257
623015	-0.361
623016	0.247
623017	-0.082
623018	-0.17
623019	-0.054
623020	0.302
623021	0.22
623022	0.022
623023	0.022
623024	0.04
623025	-0.169
623026	-0.107
623027	0.117
623028	-0.302
623029	0.448
623030	0.111
623031	0.052
623032	-0.09
623033	-0.045
623034	-0.067
623035	-3.534
623036	-0.101
623037	-0.017
623038	0.097
623039	0.144
623040	-0.128
623041	-0.081
623042	0.506
623043	0.214
623044	0.089
623045	0.191
623046	-0.252
623047	0.464
623048	0.382
623049	0.626
623050	0.085
623051	0.06
623052	1.36
623053	0.049
623054	0.046
623055	0.068
623056	-0.031
623057	0.347
623058	0.238
623059	0.011
623060	-1.096
623061	-0.561
623062	0.021
623063	-0.037
623064	0.53
623065	0.006
623066	0.025
623067	0.017
623068	0.422
623069	0.056
623070	1.001
623071	0.168
623072	0.944
623073	-0.08
623074	0.015
623075	0.246
623076	0.319
623285	0.26
623286	-0.26
623287	1.512
623288	0.071
623289	-0.109
623290	0.219
623291	0.313
623292	0.167
623293	0.527
623294	-0.012
623295	0.287
623296	0.254
623297	0.047
623298	0.399
623299	0.02
623300	-0.089
623301	-0.015
623302	-0.083
623303	0.09
623304	0.109
623305	0.412
623306	0.002
623307	-0.16
623308	0.048
623309	0.102
623310	-0.146
623311	-0.072
623312	-0.663
623313	-0.245
623314	-0.113
623315	-0.125
623316	-0.427
623317	0.276
623318	-0.589
623319	-0.114
623320	-0.296
623321	0.095
623322	-0.403
623323	-0.023
623324	0.077
623325	0.033
623326	-2.243
623327	0.442
623328	-0.304
623329	0.013
623330	0.127
623331	-0.164
623332	-0.07
623333	0.341
623334	-0.227
623335	0.037
623336	-0.297
623337	-0.048
623338	0.129
623339	-0.09
623340	0.352
623341	0.083
623342	0.075
623343	0.145
623344	-0.013
623345	-0.59
623346	-0.427
623347	0.085
623348	-0.471
623349	-0.48
623350	-0.103
623351	0.233
623352	-0.189
623353	0.193
623354	0.07
623355	0.136
623356	0.059
623357	-0.134
623358	0.256
623359	0.392
623360	-0.098
623361	0.444
623362	0.129
623363	0.213
623364	-0.273
623365	0.297
623366	0.107
623367	-0.7
623368	0.103
623369	0.062
623370	-0.658
623371	0.276
623372	0.294
623373	-0.032
623374	-0.423
623375	0.315
623376	-0.509
623377	0.156
623378	-0.631
623379	-0.178
623380	-0.052
623381	-0.052
623382	-0.084
623383	-0.067
623384	-0.153
623385	0.098
623386	-0.013
623387	0.236
623388	0.266
623389	-0.042
623390	-1.516
623391	-0.065
623392	0.037
623393	0.424
623394	-0.529
623395	0.154
623396	-0.022
623397	0.24
623398	0.071
623399	0.203
623400	0.077
623401	-0.259
623402	-0.635
623403	-0.614
623404	0
623405	0.14
623406	0.142
623407	-0.105
623408	0.127
623409	0.038
623410	0.209
623411	-0.584
623412	0.317
623413	-0.409
623414	-0.278
623415	0.266
623416	0.155
623417	0.078
623418	-0.158
623419	-0.471
623420	-0.105
623421	-0.011
623422	0.186
623423	0.183
623424	-0.169
623425	0.054
623426	0.17
623427	0.568
623428	-0.068
623429	0.063
623430	0.029
623431	0.047
623432	0.056
623445	0.878
623446	0.232
623447	0.045
623448	0.085
623449	0.543
623450	0.203
623451	0.152
623452	-0.269
623453	0.119
623454	0.193
623455	0.401
623456	0.044
623457	-0.118
623458	0.149
623459	0.948
623460	0.558
623461	0.223
623462	1.447
623463	-0.012
623464	0.082
623465	-0.424
623466	-0.733
623467	0.232
623468	-0.126
623469	0.396
623470	-0.092
623471	0.12
623472	-2.829
623473	-0.118
623474	0.063
623475	0.273
623476	1.524
623693	0.477
623694	-0.377
623695	-0.031
623696	-0.009
623697	0.089
623698	-0.056
623699	0.019
623700	-0.138
623701	-0.103
623702	0
623703	0.106
623704	0.071
623705	-0.682
623706	-0.848
623707	0.005
623708	0.037
623709	-0.011
623710	-0.244
623711	0.219
623712	-0.345
623713	-1.485
623714	0.019
623715	0.087
623716	-0.312
623717	-0.029
623718	0.337
623719	-0.081
623720	0.321
623721	-0.053
623722	0.119
623723	0.12
623724	0.286
623725	-0.183
623726	-0.268
623727	0.481
623728	0.498
623729	0.116
623730	-1.24
623731	-0.537
623732	-0.283
623733	0.076
623734	-0.151
623735	0.245
623736	0.213
623737	0.107
623738	0.133
623739	-0.3
623740	0.259
623741	0.209
623742	-0.383
623743	-0.308
623744	-0.458
623745	-0.406
623746	-0.01
623747	0.479
623748	-0.43
623749	-0.199
623750	-0.004
623751	-0.156
623752	-0.089
623753	0.085
623754	0.201
623755	0.223
623756	-0.471
623757	-0.144
623758	0.269
623759	-0.345
623760	0.059
623761	-0.003
623762	0.393
623763	0.061
623764	1.494
623765	0.025
623766	-0.194
623767	0.036
623768	0.141
623769	-0.137
623770	0.286
623771	0.144
623772	0.064
623773	-0.213
623774	-0.266
623775	-0.121
623776	-0.05
623777	-0.088
623778	-0.083
623779	-0.631
623780	-0.372
623781	0.064
623782	0.346
623783	-0.296
623784	0.36
623785	0.179
623786	-0.249
623787	0.418
623788	0.072
623789	0.201
623790	0.025
623791	-0.099
623792	-0.2
623793	0.031
623794	-0.297
623795	-0.019
623796	-0.004
623797	0.603
623798	0.225
623799	-0.417
623800	0.071
623801	0.045
623802	0.182
623803	-4.733
623804	-0.069
623805	0.214
623806	-0.039
623807	-0.9
623808	-0.069
623809	-0.155
623810	0.041
623811	0.048
623812	0.284
623813	1.372
623814	0.22
623815	-0.007
623816	-0.556
623817	0.027
623818	-0.019
623819	-0.092
623820	-0.323
623821	-0.15
623822	0.329
623823	-0.29
623824	-0.336
623825	0.055
623826	-0.337
623827	0.132
623828	-0.087
623829	-0.251
623830	0.131
623831	0.11
623832	-0.402
623833	-0.058
623834	-1.038
623835	-0.433
623836	-0.202
623837	0.104
623838	-0.346
623839	0.026
623840	0.081
623845	0.041
623846	-0.269
623847	0.007
623853	0.231
623854	-0.563
623855	0.364
623856	-0.075
623857	-0.01
623858	0.076
623859	-0.902
623860	0.101
623861	0.241
623862	-0.172
623863	-0.166
623864	0.698
623865	0.306
623866	0.074
623867	-0.076
623868	0.449
623869	0.263
623870	0.473
623871	0.179
623872	-0.022
623873	0.401
623874	-0.198
623875	0.047
623876	0.122
623877	0.233
623878	0.312
623879	0.044
623880	0.385
623881	0.188
623882	-0.091
623883	-0.392
623884	0.004
623885	0.026
623886	0.442
623887	-0.047
623889	0.154
623890	0.102
624101	0.175
624102	0.016
624103	-0.191
624104	-0.235
624105	0.348
624106	-1.489
624107	-0.022
624108	0.277
624109	0.177
624110	0.034
624111	0.127
624112	-0.055
624113	-0.089
624114	-0.14
624115	0.146
624116	-0.242
624117	0.059
624118	-0.441
624119	0.252
624120	-0.021
624121	0.251
624122	0.451
624123	0.229
624124	-0.204
624125	-0.905
624126	0.233
624127	0.568
624128	-0.06
624129	0.132
624130	-0.184
624131	0.001
624132	-0.22
624133	0.034
624134	0.305
624135	0.019
624136	-0.395
624137	0.223
624138	0.191
624139	0.044
624140	0.44
624141	0.086
624142	-0.728
624143	-0.387
624144	-0.049
624145	-0.338
624146	-0.26
624147	-0.281
624148	-0.191
624149	0.17
624150	-0.019
624151	0.016
624152	0.116
624153	0.139
624154	0.025
624155	-0.002
624156	-4.509
624157	-0.149
624158	0.091
624159	0.181
624160	-0.255
624161	-0.112
624162	0.254
624163	0.037
624164	-0.001
624165	-0.19
624166	-0.102
624167	0.172
624168	0.046
624169	0.387
624170	0.476
624171	-0.534
624172	0.036
624173	0.009
624174	0.301
624175	0.058
624176	-0.151
624177	0.094
624178	-0.116
624179	0.136
624180	0.203
624181	-0.227
624182	-0.196
624183	0.579
624184	-0.085
624185	-0.242
624186	0.098
624187	0.079
624188	-0.339
624189	-0.041
624190	-0.62
624191	0.377
624192	-0.027
624193	0.044
624194	-0.281
624195	0.096
624196	-1.873
624197	-0.088
624198	0.019
624199	0.289
624200	-0.26
624201	-0.107
624202	0.24
624203	-0.299
624204	0.009
624205	1.421
624206	-0.262
624207	0.002
624208	-0.254
624209	0.096
624210	-2.667
624211	0.065
624212	-0.062
624213	0.105
624214	0.142
624215	-0.221
624216	-0.124
624217	0.161
624218	0.055
624219	-0.025
624220	0.208
624221	0.033
624222	0.224
624223	0.027
624224	0.225
624225	-0.474
624226	-0.471
624227	0.046
624228	0.174
624229	0.249
624230	-0.042
624231	-0.155
624232	-0.099
624233	-0.188
624234	0.094
624235	0.075
624236	-0.653
624237	-0.552
624238	-0.089
624239	0.045
624240	-0.206
624241	-0.142
624242	0.184
624243	-0.152
624244	-0.493
624245	0.078
624246	-0.202
624247	0.007
624248	-0.042
624249	0.061
624250	0.054
624251	0.185
624253	0.37
624254	0.132
624255	0.02
624256	0.182
624257	-0.065
624258	-0.004
624259	-0.058
624260	-0.038
624261	-0.125
624262	0.282
624263	0.049
624264	-0.294
624265	1.29
624266	0.163
624267	0.092
624268	-1.496
624269	-0.105
624270	-0.166
624271	0.525
624272	-0.054
624273	0.137
624274	0.12
624275	-0.232
624276	0.284
624277	-0.567
624278	0.077
624279	0.531
624280	-0.255
624281	0.31
624282	0.468
624283	0.014
624284	0.145
624285	-0.992
624286	0.229
624287	0.554
624288	0.41
624289	0.566
624290	1.026
624291	0.192
624292	0.016
624293	0.171
624294	-0.989
624295	0.175
624296	0.043
624297	-0.377
624298	-0.257
624299	0.278
624300	0.188
624509	0.379
624510	0.184
624511	-0.469
624512	0.108
624513	0.187
624514	0.104
624515	0.097
624516	0.038
624517	-0.138
624518	0.079
624519	-0.087
624520	0.244
624521	-0.111
624522	-0.493
624523	-0.075
624524	-0.023
624525	0.105
624526	-0.34
624527	-0.198
624528	0.016
624529	0.157
624530	-0.739
624531	-0.057
624532	0.337
624533	-0.044
624534	0.112
624535	-0.037
624536	-0.726
624537	-0.018
624538	0.034
624539	-0.147
624540	0.02
624541	0.101
624542	0.019
624543	0.298
624544	0.316
624545	-0.104
624546	-0.217
624547	0.122
624548	0.343
624549	-0.274
624550	-0.179
624551	0.462
624552	0.034
624553	0.149
624554	0.201
624555	0.025
624556	1.222
624557	-2.044
624558	-0.466
624559	0.029
624560	-0.31
624561	0.323
624562	0.068
624563	0.083
624564	0.186
624565	-0.119
624566	0.173
624567	0.332
624568	0.5
624569	-0.059
624570	-0.794
624571	-0.295
624572	-2.058
624573	-0.149
624574	-0.434
624575	-0.049
624576	-0.183
624577	-0.387
624578	-0.552
624579	0.127
624580	-0.101
624581	-0.29
624582	-0.198
624583	0.067
624584	-0.625
624585	-0.23
624586	0.055
624587	0.251
624588	-0.092
624589	0.287
624590	-4.962
624591	-0.194
624592	0.183
624593	0.176
624594	-0.129
624595	0.353
624596	-0.06
624597	0.128
624598	-0.641
624599	0.213
624600	0.198
624601	0.208
624602	0.303
624603	-0.024
624604	-0.025
624605	0.157
624606	0.275
624607	0.106
624608	-0.008
624609	-0.217
624610	0.157
624611	0.223
624612	0.176
624613	0.16
624614	0.072
624615	0.148
624616	-0.267
624617	0.086
624618	-0.278
624619	0.169
624620	-0.91
624621	0.208
624622	-0.171
624623	-0.108
624624	-0.04
624625	-0.805
624626	-0.238
624627	0.229
624628	0.314
624629	-0.168
624630	-0.007
624631	-0.055
624632	-1.224
624633	0.337
624634	-0.314
624635	-0.088
624636	-0.004
624637	-0.351
624638	-0.854
624639	1.315
624640	-0.218
624641	-0.808
624642	-0.072
624643	-0.246
624644	0.005
624645	0.39
624646	0.055
624647	-0.158
624648	-0.255
624649	0.329
624650	-1.858
624651	-0.008
624652	-0.032
624653	-0.311
624654	-0.374
624655	-0.148
624656	0.125
624657	-0.223
624658	-0.465
624659	0.312
624660	-0.175
624661	0.182
624662	-0.166
624663	-0.276
624664	-0.022
624665	-0.114
624666	0.017
624667	-0.081
624668	-0.044
624669	0.042
624670	0.248
624671	0.933
624672	0.34
624673	0.149
624674	-0.034
624675	-1.039
624676	-0.082
624677	0.332
624678	-0.302
624679	0.627
624680	0.078
624681	0.289
624682	0.196
624683	-0.004
624684	0.797
624685	0.159
624686	-0.064
624687	0.303
624688	-0.559
624689	0.168
624690	0.037
624691	0.142
624692	0.342
624693	0.28
624694	0.493
624695	0.413
624696	-0.072
624697	-0.104
624698	0.543
624699	0.383
624700	0.217
624701	0.068
624702	0.054
624703	0.164
624704	0.312
624705	-0.101
624706	0.36
624707	-0.043
624708	0.53
624917	-0.065
624918	-0.051
624919	0.189
624920	-0.402
624921	0.024
624922	-0.183
624923	0.049
624924	-1.134
624925	-0.286
624926	-0.476
624927	-0.595
624928	-0.136
624929	-0.013
624930	-0.131
624931	0.177
624932	0.369
624933	-0.152
624934	-0.454
624935	-0.07
624936	-0.172
624937	0.157
624938	-0.394
624939	0.5
624940	-0.172
624941	0.009
624942	-0.208
624943	0.064
624944	0.214
624945	-0.618
624946	-0.044
624947	-0.151
624948	0.12
624949	-0.399
624950	-0.545
624951	0.475
624952	-0.977
624953	0.157
624954	0.076
624955	0.113
624956	0.045
624957	-0.141
624958	0.078
624959	-1.136
624960	-0.352
624961	0.148
624962	0.032
624963	-0.57
624964	0.334
624965	0.111
624966	-0.017
624967	0.102
624968	0.046
624969	0.122
624970	-0.069
624971	1.026
624972	0.837
624973	-0.088
624974	-0.33
624975	0.342
624976	-0.416
624977	-0.511
624978	-0.157
624979	0.274
624980	0.334
624981	-0.168
624982	-0.131
624983	0.515
624984	-0.191
624985	0.083
624986	-0.379
624987	0.141
624988	0.143
624989	-0.12
624990	0.18
624991	0.113
624992	-0.299
624993	0.257
624994	-0.696
624995	0.386
624996	-0.176
624997	0.094
624998	-0.061
624999	0.045
625000	0.146
625001	-0.013
625002	0.508
625003	-0.013
625004	-0.005
625005	0.46
625006	-0.445
625007	-0.059
625008	0.178
625009	-0.11
625010	0.094
625011	-0.01
625012	-0.011
625013	0.595
625014	0.118
625015	-0.025
625016	0.179
625017	-0.162
625018	0.109
625019	-0.246
625020	-0.209
625021	-0.617
625022	0.009
625023	-0.272
625024	0.174
625025	0.031
625026	0.008
625027	0.123
625028	0.117
625029	0.132
625030	-0.329
625031	-0.289
625032	-0.155
625033	-0.149
625034	-0.141
625035	0.145
625036	-0.184
625037	0.361
625038	0.035
625039	-0.509
625040	0.115
625041	-0.189
625042	0.142
625043	-0.281
625044	0.095
625045	-0.129
625046	-0.675
625047	0.168
625048	-0.322
625049	-0.058
625050	0.147
625051	0.034
625052	0.071
625053	-0.107
625054	-0.243
625055	-0.014
625056	0.114
625057	0.088
625058	-0.061
625059	0.013
625060	-0.651
625061	-0.074
625062	-0.267
625063	-0.086
625064	-0.11
625077	0.791
625078	-0.15
625079	-0.02
625080	-0.217
625081	0.425
625082	0.023
625083	0.175
625084	0.176
625085	-0.023
625086	0
625087	0.329
625088	-0.211
625089	0.423
625090	0.194
625091	0.311
625092	0.435
625093	0.16
625094	0.308
625095	-0.831
625096	0.061
625097	0.083
625098	1.383
625099	0.165
625100	-0.048
625101	0.695
625102	0.133
625103	0.276
625104	-0.036
625105	0.63
625106	1.377
625107	0.522
625108	-0.09
625325	-0.018
625326	0.013
625327	-0.06
625328	0.196
625329	0.224
625330	0.936
625331	0.044
625332	0.036
625333	-0.207
625334	0.387
625335	0.004
625336	0.178
625337	-0.074
625338	-0.233
625339	0.024
625340	-0.056
625341	0.104
625342	-0.517
625343	0.043
625344	0.292
625345	0.408
625346	-0.382
625347	0.406
625348	-0.273
625349	-0.108
625350	-1.243
625351	0.415
625352	-0.013
625353	-0.213
625354	0.028
625355	-0.042
625356	-0.459
625357	0.581
625358	0.183
625359	-0.148
625360	0.239
625361	0.251
625362	-0.005
625363	-0.142
625364	-0.157
625365	0.272
625366	0.04
625367	0.088
625368	0.103
625369	-0.333
625370	0.175
625371	0.043
625372	0.348
625373	0.132
625374	-0.648
625375	-0.257
625376	-0.076
625377	0.014
625378	-0.204
625379	-0.299
625380	0.066
625381	0.003
625382	-0.236
625383	0.395
625384	-0.214
625385	-0.026
625386	-0.145
625387	0.38
625388	0.419
625389	0.121
625390	-0.066
625391	-0.766
625392	0.075
625393	-0.06
625394	0.51
625395	0.08
625396	0.038
625397	-0.022
625398	-0.312
625399	-0.022
625400	-0.179
625401	0.136
625402	-0.352
625403	0.512
625404	-0.616
625405	0.013
625406	0.247
625407	0.023
625408	0.181
625409	0.193
625410	0.051
625411	0.27
625412	0.029
625413	-0.191
625414	0.125
625415	0.283
625416	-0.452
625417	0.011
625418	0.075
625419	0.527
625420	-0.321
625421	0.033
625422	-0.526
625423	-0.024
625424	-0.162
625425	-0.156
625426	-0.965
625427	0.051
625428	0.013
625429	0.107
625430	-0.159
625431	-0.196
625432	0.074
625433	-0.239
625434	-0.019
625435	-0.034
625436	0.057
625437	-0.151
625438	-0.403
625439	-1.876
625440	0.037
625441	-0.555
625442	0.081
625443	-0.425
625444	0.37
625445	-0.333
625446	0.022
625447	-0.34
625448	-0.371
625449	-0.066
625450	0.37
625451	-0.078
625452	-0.394
625453	0.663
625454	0.209
625455	-0.054
625456	-0.118
625457	0.075
625458	-0.053
625459	-0.172
625460	-0.035
625461	-0.114
625462	-0.064
625463	0.323
625464	0.056
625465	0.102
625466	0.118
625467	-0.265
625468	0.381
625469	0.138
625470	0.17
625471	-0.027
625472	-0.193
625477	0.099
625478	-0.269
625479	0.314
625485	0.009
625486	0.283
625487	-0.192
625488	0.283
625489	0.074
625490	0.055
625491	0.314
625492	0.288
625493	0.023
625494	0.198
625495	-0.401
625496	0.312
625497	-0.054
625498	0.037
625499	0.493
625500	1.337
625501	0.158
625502	1.414
625503	-1.162
625504	0.162
625505	-0.014
625506	0.082
625507	0.041
625508	-0.051
625509	-0.34
625510	0.376
625511	0.137
625512	-0.037
625513	-0.685
625514	0.374
625515	0.315
625516	0.11
625517	0.196
625518	0.104
625519	0.461
625521	0.048
625522	0.673
625733	0.111
625734	-0.119
625735	-0.315
625736	-0.043
625737	0.288
625738	0.242
625739	-0.734
625740	-0.212
625741	0.374
625742	0.064
625743	-0.096
625744	0.103
625745	0.075
625746	0.583
625747	-0.151
625748	-0.123
625749	0.006
625750	-0.464
625751	0.18
625752	0.212
625753	-0.344
625754	-0.514
625755	-0.384
625756	0.127
625757	-0.344
625758	-0.026
625759	-0.065
625760	-0.001
625761	0.08
625762	0.108
625763	0.335
625764	1.785
625765	1.511
625766	-0.738
625767	0.187
625768	0.335
625769	-0.701
625770	-0.859
625771	0
625772	1.004
625773	-0.415
625774	-0.178
625775	0.127
625776	0.108
625777	-0.083
625778	-0.317
625779	0.119
625780	0.315
625781	0.076
625782	0
625783	-0.349
625784	0.208
625785	0.095
625786	-0.258
625787	0.112
625788	0.117
625789	0.01
625790	-0.141
625791	-0.102
625792	0.54
625793	0.016
625794	0.218
625795	0.074
625796	-0.005
625797	0.306
625798	-0.117
625799	-0.332
625800	0.004
625801	0.264
625802	1.1
625803	-0.485
625804	0.762
625805	0.445
625806	0.058
625807	-0.17
625808	-0.108
625809	-1.28
625810	0.118
625811	0.376
625812	0.085
625813	-0.381
625814	0.08
625815	-0.476
625816	0.226
625817	-0.151
625818	-0.297
625819	0.325
625820	0.056
625821	0.106
625822	0.178
625823	-0.193
625824	0.224
625825	0.094
625826	-0.147
625827	0.087
625828	0.114
625829	0.064
625830	-0.236
625831	-0.553
625832	-0.469
625833	0.128
625834	1.595
625835	-0.066
625836	0.057
625837	0.706
625838	-0.251
625839	-0.184
625840	0.069
625841	-0.315
625842	0.106
625843	0.3
625844	-0.118
625845	-0.226
625846	-0.132
625847	-0.18
625848	-0.119
625849	0.091
625850	0.396
625851	-0.695
625852	-0.402
625853	-0.536
625854	-0.486
625855	-0.029
625856	0.275
625857	-0.005
625858	1.325
625859	-0.03
625860	-0.585
625861	-0.374
625862	-0.162
625863	-0.2
625864	1.381
625865	-0.042
625866	0.036
625867	-0.012
625868	-0.148
625869	-0.879
625870	0.183
625871	-0.696
625872	0.1
625873	-0.091
625874	-0.256
625875	0.848
625876	-0.167
625877	0.692
625878	-1.439
625879	0.563
625880	-0.024
625881	-0.132
625882	-0.224
625883	-0.339
625885	-0.035
625886	-0.005
625887	0.277
625888	0.69
625889	-0.12
625890	0.072
625891	-0.169
625892	-0.041
625893	-0.001
625894	-0.059
625895	0.043
625896	0.038
625897	0.779
625898	-0.12
625899	0.39
625900	0.214
625901	-1.392
625902	0.02
625903	-1.109
625904	0.255
625905	0.041
625906	-0.789
625907	0.179
625908	0.364
625909	0.176
625910	0.266
625911	-0.006
625912	0.143
625913	0.199
625914	0.084
625915	0.037
625916	0.219
625917	0.181
625918	1.739
625919	1.336
625920	0.231
625921	-0.041
625922	0.037
625923	0.259
625924	0.333
625925	-0.03
625926	-0.28
625927	0.227
625928	0.058
625929	0.171
625930	-0.021
625931	0.202
625932	0.091
626141	-0.001
626142	0.244
626143	-0.061
626144	0.431
626145	0.132
626146	0.053
626147	0.102
626148	0.139
626149	-0.089
626150	-0.204
626151	0.207
626152	-0.513
626153	0.209
626154	-0.019
626155	0.099
626156	-0.06
626157	-0.238
626158	0.161
626159	-0.028
626160	0.02
626161	0.06
626162	0.109
626163	-0.124
626164	0.037
626165	0.174
626166	-0.253
626167	0.214
626168	0.035
626169	0.068
626170	0.069
626171	0.015
626172	0.026
626173	-0.159
626174	-0.129
626175	0.084
626176	0.061
626177	-0.029
626178	-0.036
626179	0.395
626180	-0.375
626181	-0.44
626182	0.056
626183	-0.191
626184	-0.249
626185	0.086
626186	0.063
626187	0.175
626188	0.112
626189	-0.038
626190	-0.494
626191	0.137
626192	0.291
626193	-0.319
626194	-0.222
626195	0.084
626196	-0.514
626197	0.43
626198	-0.089
626199	0.081
626200	0.239
626201	-0.063
626202	-0.003
626203	0.079
626204	0.062
626205	-0.677
626206	0.179
626207	-0.246
626208	0.211
626209	0.258
626210	-0.051
626211	0.279
626212	0.126
626213	-0.099
626214	-0.157
626215	-0.075
626216	-0.308
626217	-0.155
626218	0.165
626219	0.033
626220	-0.332
626221	-0.228
626222	0.207
626223	-2.403
626224	-0.308
626225	0.034
626226	0.233
626227	0.621
626228	0.139
626229	-0.124
626230	-0.213
626231	0.047
626232	0.078
626233	-0.026
626234	0.305
626235	-0.057
626236	-0.173
626237	-0.029
626238	-0.388
626239	0.149
626240	-0.201
626241	-0.111
626242	0.066
626243	0.045
626244	0.157
626245	0.045
626246	-0.406
626247	-0.092
626248	0.145
626249	-0.22
626250	-0.232
626251	-0.11
626252	-1.117
626253	0.098
626254	0.062
626255	-0.25
626256	0.201
