Reporter	normalized log2 ratio
622202	0.35
622203	-0.042
622204	-0.279
622205	-0.131
622206	0.238
622207	-3.478
622208	0.079
622213	-0.015
622214	0.104
622215	-0.526
622221	0.121
622222	0.028
622223	0.111
622224	-1.12
622225	0
622226	0.172
622227	0.092
622228	0.025
622229	-0.472
622230	0.768
622231	0.171
622232	0.17
622233	0.029
622234	0.029
622235	0.094
622236	0.047
622237	0.072
622238	-0.181
622239	-0.1
622240	0.099
622241	-0.008
622242	1.434
622243	0.466
622244	-0.105
622245	-0.084
622246	-0.668
622247	-0.359
622248	0.243
622249	0.036
622250	0.173
622251	-0.244
622252	-0.018
622253	0.152
622254	0.007
622255	-0.134
622257	-0.032
622258	0.051
622469	-0.056
622470	0.037
622471	0.391
622472	-0.362
622473	0.072
622474	-0.118
622475	0.317
622476	0.197
622477	0.849
622478	0.205
622479	-0.309
622480	-0.149
622481	-0.167
622482	-0.086
622483	-0.582
622484	0.115
622485	0.277
622486	-0.196
622487	-1.029
622488	-0.067
622489	0.056
622490	-0.224
622491	0.292
622492	-0.128
622493	0.028
622494	-0.131
622495	0.265
622496	-0.158
622497	-0.297
622498	-0.164
622499	-0.041
622500	-0.22
622501	-4.1
622502	-0.171
622503	-0.114
622504	-0.178
622505	0.072
622506	-0.756
622507	-0.395
622508	0.046
622509	0.061
622510	-0.004
622511	-0.074
622512	-0.177
622513	0.033
622514	0.355
622515	-0.429
622516	0.214
622517	0.148
622518	0.094
622519	-0.112
622520	-0.055
622521	-0.075
622522	0.124
622523	-0.029
622524	-0.096
622525	-0.059
622526	-0.074
622527	-0.163
622528	-0.063
622529	-2.788
622530	-0.329
622531	-0.303
622532	-0.013
622533	-0.218
622534	-0.219
622535	-0.269
622536	-0.129
622537	-0.049
622538	-0.362
622539	-0.04
622540	-0.207
622541	-0.104
622542	0.265
622543	-0.236
622544	-0.087
622545	-0.364
622546	-0.281
622547	0.01
622548	-0.008
622549	0.008
622550	0.054
622551	0.42
622552	-0.015
622553	-0.24
622554	0.108
622555	0.218
622556	-0.309
622557	-0.126
622558	0.185
622559	-0.357
622560	-0.004
622561	-0.053
622562	0.205
622563	0.185
622564	-0.6
622565	0.203
622566	-0.406
622567	-0.101
622568	-0.118
622569	-0.334
622570	-0.339
622571	0.079
622572	0.008
622573	-0.01
622574	0.428
622575	-0.081
622576	-0.558
622577	-0.067
622578	-0.726
622579	-0.077
622580	-0.052
622581	-0.601
622582	0.316
622583	0.165
622584	-0.014
622585	0.119
622586	-0.148
622587	0.29
622588	0.363
622589	0.052
622590	0.069
622591	-0.303
622592	-0.166
622593	-0.123
622594	0.156
622595	0.301
622596	0.143
622597	0.034
622598	-0.011
622599	-0.043
622600	0.264
622601	0.008
622602	-0.093
622603	0.188
622604	0.313
622605	0.051
622606	-0.1
622607	-0.067
622608	0.032
622609	0.224
622610	-0.174
622611	0.405
622612	0.087
622613	-0.046
622614	0.704
622615	0.095
622616	-0.112
622617	-1.211
622618	-0.028
622619	-0.286
622621	-0.196
622622	-0.603
622623	0.462
622624	-0.04
622625	-0.14
622626	-0.105
622627	0.127
622628	-0.055
622629	1.015
622630	0.018
622631	-0.043
622632	-0.208
622633	-1.534
622634	-3.567
622635	0.046
622636	-2.486
622637	-0.088
622638	0.447
622639	-3.173
622640	0.608
622641	0.014
622642	0.015
622643	0.264
622644	-0.061
622645	0.517
622646	-0.056
622647	-0.754
622648	0.182
622649	0.009
622650	0.191
622651	0.051
622652	0.507
622653	1.015
622654	0.069
622655	0.375
622656	0.203
622657	0.16
622658	-0.411
622659	-0.624
622660	0.568
622661	0.039
622662	-0.104
622663	0.191
622664	0.345
622665	0.065
622666	0.503
622667	0.143
622668	0.155
622877	-0.011
622878	0.007
622879	0.009
622880	-0.049
622881	-0.156
622882	-0.004
622883	-2.189
622884	-0.175
622885	0.031
622886	0.057
622887	-0.217
622888	0.39
622889	0.049
622890	-0.073
622891	-0.169
622892	-0.431
622893	-0.11
622894	-0.239
622895	-0.392
622896	-0.131
622897	-0.208
622898	-0.326
622899	-0.298
622900	-0.072
622901	-0.06
622902	-0.11
622903	-0.543
622904	-0.135
622905	-0.478
622906	-0.115
622907	-0.197
622908	-0.087
622909	-0.155
622910	0.253
622911	-0.302
622912	0.862
622913	-0.038
622914	-0.162
622915	-0.016
622916	-0.559
622917	-0.059
622918	0.422
622919	0.323
622920	0.027
622921	0.068
622922	-0.019
622923	0.051
622924	-0.245
622925	0.051
622926	-0.182
622927	-0.056
622928	-0.278
622929	-0.15
622930	0.017
622931	0.085
622932	0.084
622933	1.045
622934	-0.213
622935	-0.456
622936	-0.019
622937	0.052
622938	0.028
622939	-0.467
622940	0.123
622941	0.127
622942	0.006
622943	0.112
622944	-0.135
622945	-0.414
622946	0.031
622947	-0.507
622948	-0.022
622949	0.22
622950	0.09
622951	0.403
622952	0.001
622953	0.05
622954	-0.068
622955	-0.045
622956	-0.125
622957	-0.081
622958	0.073
622959	0.029
622960	0.24
622961	0.135
622962	-0.092
622963	-0.111
622964	0.071
622965	-0.149
622966	-0.491
622967	-0.229
622968	-0.144
622969	0.021
622970	-0.045
622971	0.228
622972	-0.45
622973	-0.067
622974	-0.875
622975	0.023
622976	-0.527
622977	0.033
622978	-0.532
622979	0.027
622980	-0.028
622981	-1.006
622982	-0.084
622983	-0.065
622984	-0.016
622985	-0.054
622986	0.222
622987	-0.137
622988	-0.349
622989	0.107
622990	0.034
622991	0.238
622992	0.004
622993	0.036
622994	-0.304
622995	-0.283
622996	0.218
622997	0.263
622998	-0.175
622999	-0.212
623000	0.222
623001	-0.052
623002	-0.232
623003	-0.063
623004	-0.037
623005	0.21
623006	-0.209
623007	0.42
623008	-0.534
623009	0.277
623010	-0.809
623011	0.295
623012	-0.081
623013	0.024
623014	0.361
623015	0.031
623016	-0.021
623017	0.075
623018	-0.363
623019	-0.027
623020	-0.072
623021	0.266
623022	0.029
623023	0.271
623024	0.293
623025	0.007
623026	-0.101
623027	0.181
623028	-0.164
623029	0.216
623030	-0.02
623031	-0.129
623032	-0.03
623033	0.051
623034	-0.067
623035	-3.474
623036	-0.071
623037	0.034
623038	-0.002
623039	0.298
623040	0.191
623041	0.059
623042	0.407
623043	-0.071
623044	-0.043
623045	-0.211
623046	-0.59
623047	0.256
623048	0.214
623049	0.339
623050	0.094
623051	0.172
623052	-0.078
623053	0.178
623054	0.044
623055	0.329
623056	0.035
623057	-0.093
623058	0.071
623059	0.1
623060	-1.48
623061	1.071
623062	-0.079
623063	-0.064
623064	0.357
623065	-0.016
623066	0.02
623067	0.082
623068	0.077
623069	0.237
623070	-1.038
623071	-0.209
623072	-0.453
623073	-0.089
623074	0.054
623075	0.777
623076	-0.144
623285	0.163
623286	-0.092
623287	-2.352
623288	0.29
623289	-0.046
623290	-0.126
623291	0.476
623292	-0.113
623293	0.166
623294	0.249
623295	0.261
623296	-0.21
623297	-0.192
623298	0.219
623299	0.039
623300	-0.113
623301	-0.142
623302	0.463
623303	0.076
623304	-0.067
623305	0.329
623306	-0.155
623307	0.163
623308	-0.53
623309	0.001
623310	0.214
623311	-0.141
623312	-0.526
623313	0.898
623314	0.043
623315	-0.239
623316	-0.113
623317	-0.091
623318	0.283
623319	0.162
623320	-0.127
623321	-0.319
623322	-0.094
623323	0.424
623324	0.177
623325	0.151
623326	-0.409
623327	0.733
623328	0.092
623329	-0.12
623330	-0.541
623331	-0.031
623332	-0.483
623333	0.118
623334	-0.09
623335	-0.696
623336	0.37
623337	-0.183
623338	0.133
623339	0.067
623340	-0.049
623341	-0.103
623342	0.146
623343	0.104
623344	0.077
623345	-0.372
623346	0.156
623347	-0.119
623348	0.021
623349	-0.188
623350	0.296
623351	-0.05
623352	0.046
623353	-0.15
623354	-0.193
623355	0.01
623356	-0.012
623357	-0.395
623358	-2.008
623359	0.277
623360	-0.531
623361	-0.163
623362	0.043
623363	-0.195
623364	0.127
623365	-0.494
623366	0.068
623367	-0.151
623368	-0.234
623369	0.18
623370	0.189
623371	-0.361
623372	-0.174
623373	-0.233
623374	-0.165
623375	-0.261
623376	-0.092
623377	0.012
623378	-0.179
623379	-0.03
623380	-0.073
623381	-0.158
623382	0.142
623383	-0.257
623384	0.116
623385	-0.07
623386	-0.303
623387	0.162
623388	0.472
623389	-0.094
623390	0.208
623391	-0.189
623392	-0.089
623393	0.128
623394	-0.243
623395	-0.01
623396	-0.003
623397	-0.416
623398	-0.123
623399	-0.078
623400	-0.394
623401	0.07
623402	-0.752
623403	-0.758
623404	-0.218
623405	-0.161
623406	-0.064
623407	-0.003
623408	0.055
623409	-0.151
623410	-0.072
623411	1.393
623412	0.064
623413	-0.224
623414	-0.071
623415	-0.002
623416	-0.202
623417	0.415
623418	-0.05
623419	0.383
623420	-0.031
623421	-0.027
623422	-0.173
623423	0.179
623424	0.485
623425	-0.095
623426	0.014
623427	0.213
623428	-0.514
623429	0.06
623430	-0.17
623431	-0.065
623432	0.202
623445	0.436
623446	-0.13
623447	0.172
623448	0.375
623449	-0.075
623450	-0.059
623451	-0.243
623452	-0.148
623453	0.195
623454	0.037
623455	0.022
623456	0.049
623457	0.143
623458	0.258
623459	0.273
623460	0.19
623461	-0.092
623462	-4.299
623463	0.021
623464	-0.143
623465	-0.368
623466	0.104
623467	0.18
623468	-0.126
623469	0.37
623470	-0.106
623471	-0.106
623472	-2.276
623473	-0.164
623474	-0.067
623475	-0.139
623476	-3.693
623693	0.171
623694	0.581
623695	0.048
623696	0.181
623697	-0.425
623698	-0.168
623699	-0.101
623700	-0.179
623701	0.162
623702	-0.214
623703	0.122
623704	-0.002
623705	-0.101
623706	0.072
623707	0.344
623708	-0.029
623709	-0.023
623710	0.227
623711	-0.021
623712	-0.344
623713	-1.382
623714	0.104
623715	-0.204
623716	0.401
623717	-0.203
623718	-0.037
623719	-0.573
623720	0.116
623721	0.083
623722	-0.095
623723	-0.144
623724	-0.013
623725	-0.28
623726	0.092
623727	-0.087
623728	-0.253
623729	-0.371
623730	-1.266
623731	-0.852
623732	-0.16
623733	-0.223
623734	-0.387
623735	-0.241
623736	0.201
623737	-0.065
623738	0.447
623739	0.032
623740	0.02
623741	-0.296
623742	-0.116
623743	-0.868
623744	-0.748
623745	-0.919
623746	-0.053
623747	-0.428
623748	0.464
623749	0.056
623750	-0.007
623751	0.027
623752	-0.114
623753	-0.051
623754	-0.094
623755	-0.06
623756	0.056
623757	0.153
623758	0.006
623759	-0.167
623760	0.109
623761	-0.183
623762	-0.162
623763	0.176
623764	-3.087
623765	-0.112
623766	0.11
623767	-0.168
623768	0.895
623769	0.059
623770	-0.121
623771	0.053
623772	-0.012
623773	-0.008
623774	0.172
623775	0.161
623776	-0.235
623777	0.059
623778	0.16
623779	0.039
623780	-0.131
623781	-0.136
623782	-0.059
623783	0.001
623784	0.153
623785	-0.257
623786	-0.202
623787	-0.045
623788	0.411
623789	-0.079
623790	0.192
623791	-0.316
623792	0.488
623793	0.039
623794	-0.556
623795	0.007
623796	0.013
623797	0.08
623798	-0.172
623799	0.138
623800	0.107
623801	-0.423
623802	-0.207
623803	1.408
623804	-0.015
623805	0.016
623806	-0.049
623807	-0.068
623808	0.25
623809	0.145
623810	0.017
623811	0.083
623812	-0.673
623813	-3.8
623814	0.01
623815	0.09
623816	0.372
623817	-0.534
623818	-0.278
623819	-0.377
623820	-0.052
623821	-0.264
623822	0.106
623823	-0.506
623824	-0.385
623825	-0.108
623826	-0.009
623827	0.124
623828	-0.06
623829	0.093
623830	0.01
623831	-0.021
623832	0.114
623833	0.043
623834	0.198
623835	0.206
623836	0.071
623837	-0.087
623838	-0.004
623839	-0.123
623840	-0.194
623845	-0.163
623846	0.915
623847	-0.19
623853	0.166
623854	-0.644
623855	0.759
623856	-0.465
623857	-0.021
623858	0.065
623859	0.072
623860	-0.207
623861	0.447
623862	-0.153
623863	-0.766
623864	-0.16
623865	0.556
623866	0.099
623867	0.121
623868	0.287
623869	0.098
623870	0.934
623871	0.658
623872	0.113
623873	0.436
623874	0.597
623875	-0.034
623876	0.095
623877	0.138
623878	0.47
623879	0.051
623880	0.198
623881	-0.103
623882	-0.03
623883	0.081
623884	0.221
623885	0.05
623886	0.123
623887	0.642
623889	-0.047
623890	0.052
624101	-0.052
624102	-0.026
624103	0.209
624104	-0.587
624105	-0.025
624106	-1.077
624107	0.156
624108	-0.214
624109	0.627
624110	0.144
624111	-0.091
624112	-0.493
624113	-0.053
624114	-0.619
624115	-0.134
624116	0.367
624117	0.145
624118	-0.366
624119	0.158
624120	-0.649
624121	0.075
624122	-0.198
624123	-0.132
624124	0.06
624125	-1.346
624126	0.563
624127	0.23
624128	-0.14
624129	0.091
624130	-0.018
624131	-0.26
624132	-0.554
624133	0.205
624134	-0.241
624135	0.29
624136	0.301
624137	-0.266
624138	-0.359
624139	-0.13
624140	-0.522
624141	0.06
624142	-0.384
624143	-0.234
624144	-0.055
624145	-0.618
624146	-0.109
624147	0.034
624148	-0.498
624149	0.077
624150	0.033
624151	0.934
624152	-0.018
624153	0.076
624154	-0.325
624155	-0.021
624156	0.785
624157	-0.306
624158	-0.122
624159	0.031
624160	0.177
624161	-0.027
624162	-0.436
624163	-0.039
624164	0.048
624165	-0.17
624166	-0.012
624167	-0.053
624168	-0.164
624169	0.063
624170	-0.136
624171	0.09
624172	-0.114
624173	-0.051
624174	0.112
624175	0.167
624176	0.204
624177	-0.302
624178	-0.188
624179	0.018
624180	-0.201
624181	-0.557
624182	-0.116
624183	-2.995
624184	-0.139
624185	-0.301
624186	-0.092
624187	-0.168
624188	0.09
624189	-0.077
624190	0.092
624191	-0.46
624192	0.048
624193	-0.093
624194	0.007
624195	-0.018
624196	-2.174
624197	-0.329
624198	0.006
624199	0.82
624200	-0.134
624201	0.028
624202	-0.062
624203	-0.348
624204	0.093
624205	-1.977
624206	0.182
624207	0.132
624208	-0.178
624209	0.442
624210	-2.726
624211	0.108
624212	-0.243
624213	0.103
624214	0.037
624215	-0.025
624216	-0.194
624217	0.056
624218	-0.062
624219	-0.055
624220	0.082
624221	0.013
624222	-0.331
624223	0.035
624224	0.025
624225	0.206
624226	1.106
624227	-0.216
624228	-0.066
624229	0.044
624230	0.1
624231	0.092
624232	-0.142
624233	0.488
624234	0.115
624235	0.58
624236	0.143
624237	0.078
624238	-0.345
624239	0.493
624240	-0.566
624241	0.343
624242	0.152
624243	0.186
624244	-0.143
624245	0.179
624246	0.297
624247	0.075
624248	-0.56
624249	0.14
624250	0.028
624251	0.068
624253	-0.315
624254	-0.179
624255	-0.153
624256	0.13
624257	-0.101
624258	-0.006
624259	0
624260	-0.033
624261	-0.009
624262	0.012
624263	-0.014
624264	-0.541
624265	-1.816
624266	0.188
624267	-0.03
624268	-0.165
624269	0.697
624270	-0.105
624271	0.431
624272	0.015
624273	0.012
624274	-0.038
624275	-0.753
624276	0.19
624277	0.252
624278	-0.269
624279	0.565
624280	0.669
624281	0.394
624282	-0.195
624283	-0.119
624284	0.565
624285	0.392
624286	-0.133
624287	0.222
624288	0.445
624289	-0.286
624290	-0.988
624291	0.433
624292	-0.001
624293	0.036
624294	0.431
624295	0.145
624296	-0.028
624297	-0.28
624298	-0.213
624299	0.23
624300	0.226
624509	-0.025
624510	0.148
624511	0.292
624512	-0.072
624513	0.008
624514	0.028
624515	0.062
624516	0.07
624517	-0.279
624518	0.175
624519	-0.331
624520	-0.12
624521	-0.21
624522	-0.083
624523	-0.137
624524	-0.113
624525	-0.114
624526	0.803
624527	-0.112
624528	-0.07
624529	-0.201
624530	-0.838
624531	-0.108
624532	0.074
624533	0.081
624534	-0.081
624535	0.044
624536	0.074
624537	0.178
624538	-0.112
624539	-0.193
624540	-0.07
624541	-0.019
624542	-0.125
624543	-0.371
624544	-0.745
624545	-0.064
624546	0.127
624547	-0.077
624548	0.387
624549	-0.045
624550	0.176
624551	0.595
624552	-0.23
624553	0.064
624554	-0.099
624555	-0.014
624556	-0.409
624557	-2.034
624558	0.645
624559	-0.096
624560	-0.207
624561	-0.22
624562	-0.101
624563	0.026
624564	-0.095
624565	0.002
624566	-0.081
624567	-0.268
624568	0.286
624569	-0.096
624570	-0.628
624571	-0.494
624572	0.322
624573	0.057
624574	-0.314
624575	0.015
624576	-0.21
624577	-0.199
624578	-0.128
624579	-0.265
624580	0.062
624581	-0.067
624582	-0.193
624583	0.219
624584	-0.074
624585	0.364
624586	-0.005
624587	-0.042
624588	-0.118
624589	-0.011
624590	-4.57
624591	0.123
624592	0.558
624593	-0.39
624594	-0.095
624595	0.383
624596	-0.084
624597	0.393
624598	-0.936
624599	0.01
624600	0.307
624601	-0.141
624602	-0.148
624603	-0.103
624604	-0.052
624605	-0.006
624606	0.169
624607	-0.099
624608	-0.029
624609	-0.242
624610	-0.252
624611	0.103
624612	-0.007
624613	0.098
624614	0.057
624615	0.189
624616	-0.742
624617	0.077
624618	0.023
624619	0.003
624620	-1.275
624621	-0.005
624622	-0.257
624623	-0.039
624624	-0.106
624625	0.172
624626	0.063
624627	-0.133
624628	0.16
624629	0.148
624630	0.157
624631	-0.082
624632	-1.14
624633	-0.035
624634	1.204
624635	0.166
624636	-0.022
624637	-0.002
624638	-0.346
624639	-3.241
624640	-0.114
624641	0.226
624642	0.055
624643	-0.028
624644	-0.398
624645	-0.016
624646	0.148
624647	0.033
624648	-0.141
624649	0.024
624650	-2.073
624651	-0.071
624652	-0.092
624653	-0.612
624654	0.288
624655	-0.027
624656	-0.109
624657	-0.503
624658	0.296
624659	-0.459
624660	0.231
624661	-0.447
624662	-0.328
624663	0.023
624664	-0.093
624665	0.036
624666	0.049
624667	-0.038
624668	-0.021
624669	0.187
624670	0.233
624671	-0.225
624672	0.507
624673	0.783
624674	0.066
624675	-0.262
624676	-0.224
624677	-0.09
624678	0.381
624679	0.196
624680	0.749
624681	0.397
624682	0.032
624683	-0.193
624684	0.236
624685	0.212
624686	-0.105
624687	-0.043
624688	-0.037
624689	-0.175
624690	0.061
624691	0.011
624692	-0.039
624693	0.71
624694	0.447
624695	0.514
624696	-0.154
624697	0.25
624698	0.467
624699	0.72
624700	-0.074
624701	-0.053
624702	-0.088
624703	-0.021
624704	0.527
624705	-0.072
624706	0.472
624707	-0.013
624708	0.347
624917	0.091
624918	0.179
624919	-0.035
624920	0.135
624921	0.182
624922	-0.076
624923	-0.095
624924	-1.356
624925	-0.103
624926	-0.218
624927	-0.355
624928	0.194
624929	0.032
624930	-0.3
624931	-0.044
624932	-0.041
624933	0.312
624934	-0.225
624935	-0.02
624936	-0.051
624937	0.094
624938	-0.177
624939	0.046
624940	-0.439
624941	0.151
624942	-0.106
624943	-0.129
624944	0.022
624945	-0.384
624946	0.198
624947	0.062
624948	-0.102
624949	0.098
624950	0.033
624951	-0.085
624952	0.213
624953	-0.12
624954	-0.28
624955	-0.092
624956	0.023
624957	-0.63
624958	0.064
624959	0.36
624960	-0.06
624961	-0.074
624962	-0.071
624963	-0.388
624964	-0.034
624965	-0.002
624966	-0.188
624967	0.044
624968	0.004
624969	0.091
624970	-0.23
624971	-1.757
624972	0.383
624973	0.004
624974	-0.054
624975	0.243
624976	-0.161
624977	-0.421
624978	0.222
624979	-0.076
624980	-0.164
624981	-0.093
624982	-0.241
624983	0.378
624984	-0.107
624985	-0.054
624986	-0.304
624987	-0.159
624988	-0.125
624989	0.081
624990	-0.177
624991	-0.183
624992	0.227
624993	-0.138
624994	-0.202
624995	-0.172
624996	-0.571
624997	-0.066
624998	-0.142
624999	-0.14
625000	-0.022
625001	-0.363
625002	-0.086
625003	-0.623
625004	-0.012
625005	-0.005
625006	-0.287
625007	0.064
625008	-0.062
625009	-0.109
625010	0.029
625011	-0.23
625012	-0.019
625013	0.614
625014	0.161
625015	-0.039
625016	0.1
625017	0.071
625018	-0.039
625019	0.078
625020	0.11
625021	0.008
625022	0.218
625023	-0.136
625024	-0.278
625025	-0.266
625026	-0.089
625027	-0.1
625028	0.088
625029	0.164
625030	-0.128
625031	0.066
625032	-0.057
625033	0.027
625034	-0.121
625035	0.002
625036	-0.18
625037	0.014
625038	-0.035
625039	-0.059
625040	-0.143
625041	0.145
625042	-0.09
625043	0.086
625044	0.014
625045	-0.095
625046	-0.468
625047	-0.07
625048	0.294
625049	-0.156
625050	0.016
625051	-0.032
625052	0.197
625053	-0.054
625054	0.075
625055	-0.055
625056	-0.232
625057	-0.239
625058	-0.148
625059	-0.223
625060	-0.256
625061	0.217
625062	0.196
625063	0.028
625064	-0.023
625077	0.938
625078	-0.123
625079	-0.088
625080	-0.205
625081	0.822
625082	-0.095
625083	-0.16
625084	-0.088
625085	0.029
625086	-0.029
625087	0.052
625088	-0.383
625089	0.9
625090	-0.082
625091	-0.2
625092	-0.042
625093	-0.08
625094	0.03
625095	-0.342
625096	0.392
625097	0.089
625098	-2.581
625099	0.096
625100	-0.099
625101	-0.088
625102	0.381
625103	0.14
625104	-0.061
625105	0.199
625106	-3.768
625107	0.073
625108	0.083
625325	0.257
625326	0.57
625327	0.25
625328	0.394
625329	-0.094
625330	-2.473
625331	-0.024
625332	0.455
625333	0
625334	0.288
625335	-0.187
625336	-0.308
625337	-0.124
625338	0.228
625339	0.407
625340	0.113
625341	0.309
625342	0.091
625343	0.115
625344	-0.091
625345	0.955
625346	0.059
625347	-0.289
625348	-0.439
625349	0.539
625350	-1.212
625351	-0.252
625352	-0.245
625353	0.3
625354	0.232
625355	0.19
625356	0.315
625357	-0.116
625358	-0.022
625359	-0.213
625360	-0.03
625361	-0.209
625362	-0.116
625363	0.153
625364	-0.122
625365	-0.065
625366	-0.107
625367	-0.1
625368	-0.016
625369	-0.38
625370	-0.07
625371	0.088
625372	0.054
625373	-0.164
625374	0.07
625375	0.034
625376	-0.312
625377	0.036
625378	-0.13
625379	0.163
625380	-0.026
625381	0.006
625382	0.046
625383	-0.214
625384	-0.086
625385	-0.026
625386	-0.28
625387	-0.244
625388	0.161
625389	0.097
625390	-0.318
625391	0.623
625392	-0.136
625393	-0.079
625394	-0.273
625395	-0.122
625396	0.052
625397	0.219
625398	-0.22
625399	0.482
625400	-0.394
625401	-0.024
625402	0.455
625403	0.279
625404	-0.354
625405	0.143
625406	0.514
625407	-0.197
625408	0.058
625409	-0.308
625410	0.114
625411	-0.103
625412	-0.03
625413	-0.022
625414	0.094
625415	-0.11
625416	-0.517
625417	0.334
625418	-0.223
625419	0.009
625420	0.059
625421	0.009
625422	0.152
625423	0.033
625424	0.242
625425	-0.064
625426	-1.011
625427	0.048
625428	-0.026
625429	-0.151
625430	-0.032
625431	0.057
625432	-0.271
625433	-0.007
625434	0.258
625435	-0.05
625436	0.065
625437	0.246
625438	0.277
625439	0.119
625440	0.029
625441	0.126
625442	-0.004
625443	-0.636
625444	-0.346
625445	-0.045
625446	-0.248
625447	0.669
625448	0.022
625449	0.231
625450	0.016
625451	0.163
625452	1.102
625453	-0.274
625454	-0.033
625455	0.101
625456	-0.082
625457	0.051
625458	-0.104
625459	-0.336
625460	0.506
625461	0.08
625462	-0.274
625463	0.045
625464	0.169
625465	0.283
625466	-0.006
625467	-0.816
625468	-0.089
625469	0.154
625470	0.103
625471	0.419
625472	-0.204
625477	-0.115
625478	0.392
625479	-0.238
625485	0.155
625486	-0.015
625487	-0.04
625488	0.551
625489	-0.004
625490	0.051
625491	0.227
625492	0.215
625493	0.245
625494	0.223
625495	-0.008
625496	0.062
625497	0.035
625498	0.011
625499	0.077
625500	-0.295
625501	0.025
625502	-4.05
625503	0.564
625504	0.025
625505	0.139
625506	0.044
625507	0.545
625508	-0.031
625509	0.155
625510	0.675
625511	0.519
625512	-0.009
625513	-0.583
625514	0.73
625515	1.096
625516	-0.029
625517	-0.134
625518	-0.071
625519	0.545
625521	0.063
625522	0.794
625733	0.146
625734	-0.213
625735	-0.143
625736	0.124
625737	-0.109
625738	-0.071
625739	-0.169
625740	-0.18
625741	-0.084
625742	0.351
625743	-0.071
625744	0.02
625745	-0.064
625746	0.132
625747	0.137
625748	-0.229
625749	0.004
625750	0.093
625751	-0.068
625752	-0.017
625753	-0.09
625754	-0.744
625755	0.332
625756	0.045
625757	-0.102
625758	-0.263
625759	0.083
625760	-0.028
625761	-0.051
625762	0.344
625763	-0.091
625764	-3.31
625765	-3.683
625766	-0.206
625767	-0.041
625768	-0.03
625769	-0.641
625770	1.275
625771	0.079
625772	-2.432
625773	0.009
625774	0.172
625775	0.174
625776	0.021
625777	0.075
625778	-0.493
625779	0.159
625780	0.027
625781	0.08
625782	0.229
625783	0.119
625784	-0.043
625785	0.222
625786	0.276
625787	-0.157
625788	-0.12
625789	-0.069
625790	-0.161
625791	0.169
625792	0.576
625793	-0.18
625794	-0.267
625795	0.067
625796	0.362
625797	0.707
625798	-0.096
625799	0.555
625800	-0.079
625801	-0.096
625802	-1.44
625803	0.539
625804	0.119
625805	-0.092
625806	-0.015
625807	0.445
625808	-0.218
625809	-1.144
625810	0.019
625811	-0.469
625812	-0.144
625813	-0.468
625814	-0.012
625815	-0.457
625816	0.247
625817	0.135
625818	-0.105
625819	-0.168
625820	0.171
625821	0.041
625822	0.35
625823	0.152
625824	-0.165
625825	0.341
625826	-0.451
625827	0.2
625828	-0.11
625829	0.133
625830	-0.048
625831	0.068
625832	0.338
625833	-0.204
625834	-3.882
625835	0.33
625836	0.041
625837	-1.518
625838	-0.376
625839	-0.306
625840	-0.167
625841	-0.749
625842	0.398
625843	-0.35
625844	0.062
625845	-0.284
625846	0.001
625847	-0.349
625848	-0.022
625849	-0.121
625850	-0.104
625851	0.094
625852	-0.182
625853	-1.105
625854	0.289
625855	-0.138
625856	-0.139
625857	0.02
625858	-4.641
625859	-0.201
625860	-0.108
625861	-0.19
625862	-0.225
625863	0.018
625864	-3.206
625865	-0.131
625866	-0.413
625867	0.136
625868	0.211
625869	-0.834
625870	-0.33
625871	-0.52
625872	0.114
625873	0.309
625874	-0.457
625875	-0.276
625876	-0.403
625877	0.161
625878	-0.005
625879	0.392
625880	-0.757
625881	-0.131
625882	0.111
625883	-0.474
625885	0.043
625886	0.004
625887	0.256
625888	0.455
625889	-0.136
625890	0.029
625891	-0.158
625892	0.029
625893	-0.116
625894	-0.213
625895	0.142
625896	0.589
625897	0.105
625898	-0.102
625899	-0.056
625900	0.444
625901	1.345
625902	0.021
625903	0.534
625904	0.617
625905	0.04
625906	0.526
625907	0.002
625908	0.742
625909	-0.015
625910	-0.162
625911	0.035
625912	-0.011
625913	-0.078
625914	-0.159
625915	0.12
625916	0.475
625917	0.56
625918	-1.66
625919	-0.715
625920	0.043
625921	-0.13
625922	0.054
625923	-0.045
625924	0.051
625925	-0.099
625926	-0.284
625927	0.025
625928	-0.072
625929	0.911
625930	-0.069
625931	-0.073
625932	0.012
626141	0.132
626142	-0.347
626143	0.284
626144	0.163
626145	-0.102
626146	-0.077
626147	0.124
626148	0.024
626149	0.043
626150	0.353
626151	-0.178
626152	0.054
626153	0.08
626154	0.054
626155	-0.089
626156	0.046
626157	-0.207
626158	0.107
626159	-0.216
626160	-0.049
626161	0.158
626162	-0.102
626163	-0.04
626164	-0.016
626165	-0.048
626166	-1.065
626167	0.164
626168	0.269
626169	-0.03
626170	-0.045
626171	-0.155
626172	-0.04
626173	-0.04
626174	0.054
626175	0.127
626176	0.068
626177	-0.094
626178	-0.231
626179	-0.065
626180	0.122
626181	0.324
626182	0.097
626183	-0.082
626184	-0.183
626185	0.21
626186	-0.631
626187	0.152
626188	0.022
626189	0.307
626190	0.022
626191	-0.001
626192	0.201
626193	-0.514
626194	-0.401
626195	0.065
626196	-0.669
626197	-0.579
626198	-0.217
626199	-0.195
626200	-0.126
626201	-0.067
626202	-0.351
626203	-0.02
626204	0.046
626205	-0.406
626206	-0.207
626207	-0.189
626208	0.003
626209	-0.056
626210	-0.143
626211	0.212
626212	-0.088
626213	0.084
